inspection_id,road_id,inspection_date,inspector_agency,condition_score,surface_damage_pct,waterlogging_flag,drainage_status,remarks
INSP-0386-3,MA-RD-SEG-0386,2024-08-24,Municipality,63.5,39.6,TRUE,good,
INSP-0386-4,MA-RD-SEG-0386,2025-02-20,NHAI,54.7,25.5,FALSE,blocked,
INSP-0386-5,MA-RD-SEG-0386,2025-08-19,ThirdParty,51.3,39,TRUE,blocked,
INSP-0387-1,MA-RD-SEG-0387,2023-08-30,State PWD,63,24.1,FALSE,blocked,
INSP-0387-2,MA-RD-SEG-0387,2024-02-26,ThirdParty,55.9,22.1,FALSE,none,
INSP-0387-3,MA-RD-SEG-0387,2024-08-24,NHAI,53.7,24.5,TRUE,blocked,
INSP-0387-4,MA-RD-SEG-0387,2025-02-20,State PWD,56.6,9.3,TRUE,blocked,
INSP-0387-5,MA-RD-SEG-0387,2025-08-19,ThirdParty,46,7.6,TRUE,none,
INSP-0388-1,MA-RD-SEG-0388,2023-08-30,Municipality,69,29,FALSE,partial,
INSP-0388-2,MA-RD-SEG-0388,2024-02-26,Municipality,66.4,34.5,TRUE,none,
INSP-0388-3,MA-RD-SEG-0388,2024-08-24,ThirdParty,59.1,17.3,TRUE,partial,
INSP-0388-4,MA-RD-SEG-0388,2025-02-20,ThirdParty,53.8,33.4,TRUE,partial,
INSP-0388-5,MA-RD-SEG-0388,2025-08-19,Municipality,49.1,34.3,FALSE,blocked,
INSP-0389-1,MA-RD-SEG-0389,2023-08-30,State PWD,72,34.3,FALSE,none,
INSP-0389-2,MA-RD-SEG-0389,2024-02-26,ThirdParty,64.2,23.8,TRUE,none,
INSP-0389-3,MA-RD-SEG-0389,2024-08-24,Municipality,62.5,32.5,FALSE,none,
INSP-0389-4,MA-RD-SEG-0389,2025-02-20,Municipality,54.8,36.6,TRUE,blocked,
INSP-0389-5,MA-RD-SEG-0389,2025-08-19,NHAI,62.9,18.9,TRUE,partial,
INSP-0390-1,MA-RD-SEG-0390,2023-08-30,ThirdParty,64,2.8,FALSE,none,
INSP-0390-2,MA-RD-SEG-0390,2024-02-26,State PWD,57.5,23.8,TRUE,good,
INSP-0390-3,MA-RD-SEG-0390,2024-08-24,ThirdParty,50.6,17.3,FALSE,partial,
INSP-0390-4,MA-RD-SEG-0390,2025-02-20,State PWD,55.7,13.6,TRUE,good,
INSP-0390-5,MA-RD-SEG-0390,2025-08-19,ThirdParty,34.6,13.6,FALSE,blocked,
INSP-0391-1,MA-RD-SEG-0391,2023-08-30,NHAI,88,11,FALSE,partial,
INSP-0391-2,MA-RD-SEG-0391,2024-02-26,Municipality,81.1,38.8,FALSE,blocked,
INSP-0391-3,MA-RD-SEG-0391,2024-08-24,NHAI,83.5,9.6,FALSE,partial,
INSP-0391-4,MA-RD-SEG-0391,2025-02-20,State PWD,77.7,8.6,TRUE,partial,
INSP-0391-5,MA-RD-SEG-0391,2025-08-19,NHAI,58,28.8,FALSE,good,
INSP-0392-1,MA-RD-SEG-0392,2023-08-30,Municipality,72,14,FALSE,none,
INSP-0392-2,MA-RD-SEG-0392,2024-02-26,Municipality,68,12.3,FALSE,blocked,
INSP-0392-3,MA-RD-SEG-0392,2024-08-24,State PWD,63.1,18.6,FALSE,blocked,
INSP-0392-4,MA-RD-SEG-0392,2025-02-20,Municipality,49.9,17.7,FALSE,blocked,
INSP-0392-5,MA-RD-SEG-0392,2025-08-19,Municipality,54,6,TRUE,partial,
INSP-0393-1,MA-RD-SEG-0393,2023-08-30,Municipality,68,8.7,FALSE,none,
INSP-0393-2,MA-RD-SEG-0393,2024-02-26,ThirdParty,61.6,4,FALSE,good,
INSP-0393-3,MA-RD-SEG-0393,2024-08-24,Municipality,54.5,9.7,TRUE,partial,
INSP-0393-4,MA-RD-SEG-0393,2025-02-20,NHAI,58.7,26.1,FALSE,good,
INSP-0393-5,MA-RD-SEG-0393,2025-08-19,ThirdParty,49.8,22.5,TRUE,none,
INSP-0394-1,MA-RD-SEG-0394,2023-08-30,State PWD,86,27.2,FALSE,none,
INSP-0394-2,MA-RD-SEG-0394,2024-02-26,NHAI,82.8,26,FALSE,blocked,
INSP-0394-3,MA-RD-SEG-0394,2024-08-24,State PWD,78.1,9.7,TRUE,good,
INSP-0394-4,MA-RD-SEG-0394,2025-02-20,NHAI,71.3,33.2,TRUE,partial,
INSP-0394-5,MA-RD-SEG-0394,2025-08-19,ThirdParty,63.6,7.9,FALSE,good,
INSP-0395-1,MA-RD-SEG-0395,2023-08-30,NHAI,68,25.8,FALSE,partial,
INSP-0395-2,MA-RD-SEG-0395,2024-02-26,State PWD,60.1,25.6,FALSE,none,
INSP-0395-3,MA-RD-SEG-0395,2024-08-24,Municipality,58,36.2,FALSE,partial,
INSP-0395-4,MA-RD-SEG-0395,2025-02-20,ThirdParty,50.1,22.4,FALSE,blocked,
INSP-0395-5,MA-RD-SEG-0395,2025-08-19,NHAI,48.2,7,TRUE,blocked,
INSP-0396-1,MA-RD-SEG-0396,2023-08-30,Municipality,70,25.3,FALSE,good,
INSP-0396-2,MA-RD-SEG-0396,2024-02-26,Municipality,62.1,23.7,FALSE,good,
INSP-0396-3,MA-RD-SEG-0396,2024-08-24,Municipality,63.5,10.6,TRUE,none,
INSP-0396-4,MA-RD-SEG-0396,2025-02-20,Municipality,59.4,19.6,TRUE,partial,
INSP-0396-5,MA-RD-SEG-0396,2025-08-19,NHAI,43.4,30.8,FALSE,partial,
INSP-0397-1,MA-RD-SEG-0397,2023-08-30,Municipality,89,7.8,TRUE,good,
INSP-0397-2,MA-RD-SEG-0397,2024-02-26,ThirdParty,82.3,11.7,FALSE,good,
INSP-0397-3,MA-RD-SEG-0397,2024-08-24,ThirdParty,77.2,21.5,FALSE,none,
INSP-0397-4,MA-RD-SEG-0397,2025-02-20,State PWD,68.1,3.1,TRUE,partial,
INSP-0397-5,MA-RD-SEG-0397,2025-08-19,Municipality,59.8,27.2,FALSE,blocked,
INSP-0398-1,MA-RD-SEG-0398,2023-08-30,Municipality,63,20.8,FALSE,partial,
INSP-0398-2,MA-RD-SEG-0398,2024-02-26,Municipality,56.7,3.8,TRUE,blocked,
INSP-0398-3,MA-RD-SEG-0398,2024-08-24,Municipality,54.4,23.9,FALSE,blocked,
INSP-0398-4,MA-RD-SEG-0398,2025-02-20,State PWD,41.4,36.7,FALSE,good,
INSP-0398-5,MA-RD-SEG-0398,2025-08-19,Municipality,54.4,4.7,TRUE,none,
INSP-0399-1,MA-RD-SEG-0399,2023-08-30,State PWD,72,10.8,FALSE,blocked,
INSP-0399-2,MA-RD-SEG-0399,2024-02-26,Municipality,64.9,4.6,FALSE,none,
INSP-0399-3,MA-RD-SEG-0399,2024-08-24,ThirdParty,65.5,1.7,TRUE,none,
INSP-0399-4,MA-RD-SEG-0399,2025-02-20,NHAI,61.4,20.2,TRUE,good,
INSP-0399-5,MA-RD-SEG-0399,2025-08-19,State PWD,45.3,25.2,TRUE,good,
INSP-0400-1,MA-RD-SEG-0400,2023-08-30,NHAI,67,15.2,TRUE,good,
INSP-0400-2,MA-RD-SEG-0400,2024-02-26,NHAI,63.4,39.9,TRUE,partial,
INSP-0400-3,MA-RD-SEG-0400,2024-08-24,State PWD,57.8,34,FALSE,good,
INSP-0400-4,MA-RD-SEG-0400,2025-02-20,State PWD,46,26.6,TRUE,none,
INSP-0400-5,MA-RD-SEG-0400,2025-08-19,State PWD,42.4,2.8,TRUE,none,
INSP-0401-1,MA-RD-SEG-0401,2023-08-30,State PWD,68,28.2,TRUE,blocked,
INSP-0401-2,MA-RD-SEG-0401,2024-02-26,NHAI,65.1,19.4,FALSE,none,
INSP-0401-3,MA-RD-SEG-0401,2024-08-24,Municipality,62.4,11.1,TRUE,none,
INSP-0401-4,MA-RD-SEG-0401,2025-02-20,Municipality,56.5,30.9,FALSE,none,
INSP-0401-5,MA-RD-SEG-0401,2025-08-19,ThirdParty,53.5,6.3,TRUE,good,
INSP-0402-1,MA-RD-SEG-0402,2023-08-30,NHAI,60,3.6,TRUE,partial,
INSP-0402-2,MA-RD-SEG-0402,2024-02-26,NHAI,54.9,30.2,FALSE,none,
INSP-0402-3,MA-RD-SEG-0402,2024-08-24,NHAI,54.7,38.7,TRUE,none,
INSP-0402-4,MA-RD-SEG-0402,2025-02-20,Municipality,42.8,36.7,FALSE,blocked,
INSP-0402-5,MA-RD-SEG-0402,2025-08-19,NHAI,50.4,39.1,FALSE,partial,
INSP-0403-1,MA-RD-SEG-0403,2023-08-30,State PWD,79,3.3,FALSE,good,
INSP-0403-2,MA-RD-SEG-0403,2024-02-26,State PWD,74.3,31.2,FALSE,good,
INSP-0403-3,MA-RD-SEG-0403,2024-08-24,ThirdParty,67.8,5.4,FALSE,blocked,
INSP-0403-4,MA-RD-SEG-0403,2025-02-20,NHAI,57.1,24.6,TRUE,blocked,
INSP-0403-5,MA-RD-SEG-0403,2025-08-19,Municipality,56.5,9.9,TRUE,blocked,
INSP-0404-1,MA-RD-SEG-0404,2023-08-30,Municipality,62,17.2,TRUE,partial,
INSP-0404-2,MA-RD-SEG-0404,2024-02-26,ThirdParty,58,16.8,TRUE,none,
INSP-0404-3,MA-RD-SEG-0404,2024-08-24,ThirdParty,47.6,24.1,TRUE,partial,
INSP-0404-4,MA-RD-SEG-0404,2025-02-20,NHAI,52.1,12.2,FALSE,blocked,
INSP-0404-5,MA-RD-SEG-0404,2025-08-19,ThirdParty,31.5,37.6,FALSE,partial,
INSP-0405-1,MA-RD-SEG-0405,2023-08-30,ThirdParty,86,22.5,TRUE,none,
INSP-0405-2,MA-RD-SEG-0405,2024-02-26,Municipality,82.1,6.5,FALSE,good,
INSP-0405-3,MA-RD-SEG-0405,2024-08-24,ThirdParty,75.8,29.7,FALSE,good,
INSP-0405-4,MA-RD-SEG-0405,2025-02-20,State PWD,65.1,28.8,TRUE,blocked,
INSP-0405-5,MA-RD-SEG-0405,2025-08-19,State PWD,54.6,38.7,TRUE,blocked,
INSP-0406-1,MA-RD-SEG-0406,2023-08-30,NHAI,79,9.4,TRUE,good,
INSP-0406-2,MA-RD-SEG-0406,2024-02-26,State PWD,71.2,26.8,TRUE,good,
INSP-0406-3,MA-RD-SEG-0406,2024-08-24,NHAI,74,6.6,TRUE,partial,
INSP-0406-4,MA-RD-SEG-0406,2025-02-20,State PWD,72,11.4,TRUE,good,
INSP-0406-5,MA-RD-SEG-0406,2025-08-19,State PWD,63.4,23.3,TRUE,good,
INSP-0407-1,MA-RD-SEG-0407,2023-08-30,Municipality,90,23.5,FALSE,good,
INSP-0407-2,MA-RD-SEG-0407,2024-02-26,ThirdParty,87.8,33.7,FALSE,blocked,
INSP-0407-3,MA-RD-SEG-0407,2024-08-24,ThirdParty,77.9,9.9,TRUE,good,
INSP-0407-4,MA-RD-SEG-0407,2025-02-20,Municipality,77.9,13.7,TRUE,blocked,
INSP-0407-5,MA-RD-SEG-0407,2025-08-19,State PWD,71.7,9.8,TRUE,none,
INSP-0408-1,MA-RD-SEG-0408,2023-08-30,Municipality,60,4.4,FALSE,blocked,
INSP-0408-2,MA-RD-SEG-0408,2024-02-26,Municipality,55.1,30.8,TRUE,none,
INSP-0408-3,MA-RD-SEG-0408,2024-08-24,Municipality,49.3,4.9,TRUE,none,
INSP-0408-4,MA-RD-SEG-0408,2025-02-20,ThirdParty,45.3,26.8,TRUE,none,
INSP-0408-5,MA-RD-SEG-0408,2025-08-19,NHAI,40.2,27.1,FALSE,good,
INSP-0409-1,MA-RD-SEG-0409,2023-08-30,State PWD,83,12.1,FALSE,partial,
INSP-0409-2,MA-RD-SEG-0409,2024-02-26,NHAI,79.6,20.8,TRUE,blocked,
INSP-0409-3,MA-RD-SEG-0409,2024-08-24,Municipality,68.3,18,TRUE,partial,
INSP-0409-4,MA-RD-SEG-0409,2025-02-20,State PWD,71.4,12.4,FALSE,good,
INSP-0409-5,MA-RD-SEG-0409,2025-08-19,State PWD,57.6,37.7,FALSE,good,
INSP-0410-1,MA-RD-SEG-0410,2023-08-30,NHAI,66,27.5,TRUE,none,
INSP-0410-2,MA-RD-SEG-0410,2024-02-26,NHAI,59.3,29,TRUE,partial,
INSP-0410-3,MA-RD-SEG-0410,2024-08-24,State PWD,52.4,26.8,TRUE,none,
INSP-0410-4,MA-RD-SEG-0410,2025-02-20,ThirdParty,53.9,32.6,FALSE,partial,
INSP-0410-5,MA-RD-SEG-0410,2025-08-19,ThirdParty,53.6,25.8,TRUE,none,
INSP-0411-1,MA-RD-SEG-0411,2023-08-30,Municipality,79,7.5,TRUE,good,
INSP-0411-2,MA-RD-SEG-0411,2024-02-26,Municipality,73.5,23.4,TRUE,blocked,
INSP-0411-3,MA-RD-SEG-0411,2024-08-24,ThirdParty,66.2,17.1,FALSE,none,
INSP-0411-4,MA-RD-SEG-0411,2025-02-20,Municipality,71.8,23.5,TRUE,none,
INSP-0411-5,MA-RD-SEG-0411,2025-08-19,Municipality,60.4,4,FALSE,blocked,
INSP-0412-1,MA-RD-SEG-0412,2023-08-30,State PWD,66,29.6,TRUE,partial,
INSP-0412-2,MA-RD-SEG-0412,2024-02-26,State PWD,62.3,16.5,FALSE,partial,
INSP-0412-3,MA-RD-SEG-0412,2024-08-24,ThirdParty,60.7,21.6,FALSE,none,
INSP-0412-4,MA-RD-SEG-0412,2025-02-20,Municipality,59,31.7,TRUE,partial,
INSP-0412-5,MA-RD-SEG-0412,2025-08-19,NHAI,45,10.4,FALSE,partial,
INSP-0413-1,MA-RD-SEG-0413,2023-08-30,ThirdParty,66,26.9,FALSE,none,
INSP-0413-2,MA-RD-SEG-0413,2024-02-26,State PWD,60,4.1,TRUE,blocked,
INSP-0413-3,MA-RD-SEG-0413,2024-08-24,ThirdParty,56.2,20.3,FALSE,blocked,
INSP-0413-4,MA-RD-SEG-0413,2025-02-20,Municipality,50,14.1,FALSE,good,
INSP-0413-5,MA-RD-SEG-0413,2025-08-19,Municipality,50.5,29.6,FALSE,none,
INSP-0414-1,MA-RD-SEG-0414,2023-08-30,ThirdParty,76,39,FALSE,none,
INSP-0414-2,MA-RD-SEG-0414,2024-02-26,NHAI,72.5,19.5,FALSE,partial,
INSP-0414-3,MA-RD-SEG-0414,2024-08-24,NHAI,60.2,35.3,FALSE,good,
INSP-0414-4,MA-RD-SEG-0414,2025-02-20,Municipality,54.2,38.7,FALSE,good,
INSP-0414-5,MA-RD-SEG-0414,2025-08-19,Municipality,46.7,29.8,FALSE,partial,
INSP-0415-1,MA-RD-SEG-0415,2023-08-30,State PWD,67,10.6,TRUE,partial,
INSP-0415-2,MA-RD-SEG-0415,2024-02-26,State PWD,62.2,39.1,FALSE,good,
INSP-0415-3,MA-RD-SEG-0415,2024-08-24,State PWD,60.2,19.1,FALSE,partial,
INSP-0415-4,MA-RD-SEG-0415,2025-02-20,ThirdParty,54.7,20.8,FALSE,none,
INSP-0415-5,MA-RD-SEG-0415,2025-08-19,Municipality,54.2,4.9,FALSE,none,
INSP-0416-1,MA-RD-SEG-0416,2023-08-30,NHAI,67,27.5,TRUE,blocked,
INSP-0416-2,MA-RD-SEG-0416,2024-02-26,ThirdParty,61.6,22.2,FALSE,none,
INSP-0416-3,MA-RD-SEG-0416,2024-08-24,State PWD,57,32.5,TRUE,blocked,
INSP-0416-4,MA-RD-SEG-0416,2025-02-20,Municipality,60.7,28,FALSE,blocked,
INSP-0416-5,MA-RD-SEG-0416,2025-08-19,Municipality,48.3,10.9,FALSE,partial,
INSP-0417-1,MA-RD-SEG-0417,2023-08-30,State PWD,73,23.5,TRUE,partial,
INSP-0417-2,MA-RD-SEG-0417,2024-02-26,Municipality,66.3,19.8,TRUE,none,
INSP-0417-3,MA-RD-SEG-0417,2024-08-24,NHAI,66.2,5.8,TRUE,partial,
INSP-0417-4,MA-RD-SEG-0417,2025-02-20,NHAI,49,2.5,FALSE,partial,
INSP-0417-5,MA-RD-SEG-0417,2025-08-19,Municipality,64.5,17.3,FALSE,partial,
INSP-0418-1,MA-RD-SEG-0418,2023-08-30,NHAI,89,7.4,FALSE,good,
INSP-0418-2,MA-RD-SEG-0418,2024-02-26,State PWD,84.4,23.7,FALSE,blocked,
INSP-0418-3,MA-RD-SEG-0418,2024-08-24,ThirdParty,81.5,21.2,TRUE,good,
INSP-0418-4,MA-RD-SEG-0418,2025-02-20,Municipality,74.9,37.6,TRUE,good,
INSP-0418-5,MA-RD-SEG-0418,2025-08-19,Municipality,69.9,29.3,FALSE,blocked,
INSP-0419-1,MA-RD-SEG-0419,2023-08-30,ThirdParty,76,39.8,FALSE,blocked,
INSP-0419-2,MA-RD-SEG-0419,2024-02-26,Municipality,73.3,16.2,TRUE,blocked,
INSP-0419-3,MA-RD-SEG-0419,2024-08-24,State PWD,71.7,30.8,TRUE,good,
INSP-0419-4,MA-RD-SEG-0419,2025-02-20,NHAI,53.1,28,TRUE,none,
INSP-0419-5,MA-RD-SEG-0419,2025-08-19,NHAI,63.9,5,FALSE,none,
INSP-0420-1,MA-RD-SEG-0420,2023-08-30,Municipality,90,33.6,TRUE,partial,
INSP-0420-2,MA-RD-SEG-0420,2024-02-26,NHAI,83.4,16.5,TRUE,blocked,
INSP-0420-3,MA-RD-SEG-0420,2024-08-24,NHAI,78.7,13.2,FALSE,partial,
INSP-0420-4,MA-RD-SEG-0420,2025-02-20,State PWD,83.7,31,FALSE,none,
INSP-0420-5,MA-RD-SEG-0420,2025-08-19,State PWD,67.6,10.4,TRUE,blocked,
INSP-0421-1,MA-RD-SEG-0421,2023-08-30,State PWD,81,17.9,TRUE,good,
INSP-0421-2,MA-RD-SEG-0421,2024-02-26,NHAI,78.9,10,FALSE,partial,
INSP-0421-3,MA-RD-SEG-0421,2024-08-24,ThirdParty,74.3,1.8,TRUE,none,
INSP-0421-4,MA-RD-SEG-0421,2025-02-20,ThirdParty,68.7,16,FALSE,good,
INSP-0421-5,MA-RD-SEG-0421,2025-08-19,ThirdParty,53.4,8.1,FALSE,blocked,
INSP-0422-1,MA-RD-SEG-0422,2023-08-30,Municipality,70,29.5,TRUE,partial,
INSP-0422-2,MA-RD-SEG-0422,2024-02-26,State PWD,63.3,14.7,TRUE,partial,
INSP-0422-3,MA-RD-SEG-0422,2024-08-24,State PWD,64.4,11.8,TRUE,blocked,
INSP-0422-4,MA-RD-SEG-0422,2025-02-20,State PWD,48.1,20.3,FALSE,blocked,
INSP-0422-5,MA-RD-SEG-0422,2025-08-19,ThirdParty,56.5,19.7,FALSE,partial,
INSP-0423-1,MA-RD-SEG-0423,2023-08-30,Municipality,75,5.5,TRUE,partial,
INSP-0423-2,MA-RD-SEG-0423,2024-02-26,Municipality,72.9,38.8,FALSE,blocked,
INSP-0423-3,MA-RD-SEG-0423,2024-08-24,ThirdParty,68.4,31.7,TRUE,good,
INSP-0423-4,MA-RD-SEG-0423,2025-02-20,ThirdParty,62.2,2.3,FALSE,blocked,
INSP-0423-5,MA-RD-SEG-0423,2025-08-19,ThirdParty,53.4,11.4,FALSE,good,
INSP-0424-1,MA-RD-SEG-0424,2023-08-30,State PWD,77,18.8,TRUE,blocked,
INSP-0424-2,MA-RD-SEG-0424,2024-02-26,ThirdParty,74.9,17.2,TRUE,partial,
INSP-0424-3,MA-RD-SEG-0424,2024-08-24,State PWD,70.9,33.2,TRUE,none,
INSP-0424-4,MA-RD-SEG-0424,2025-02-20,ThirdParty,58.6,15.5,FALSE,none,
INSP-0424-5,MA-RD-SEG-0424,2025-08-19,NHAI,56.1,19.3,FALSE,blocked,
INSP-0425-1,MA-RD-SEG-0425,2023-08-30,Municipality,63,7.7,FALSE,blocked,
INSP-0425-2,MA-RD-SEG-0425,2024-02-26,NHAI,55.4,39.8,FALSE,partial,
INSP-0425-3,MA-RD-SEG-0425,2024-08-24,ThirdParty,48.6,37,TRUE,partial,
INSP-0425-4,MA-RD-SEG-0425,2025-02-20,State PWD,54.8,11.3,FALSE,blocked,
INSP-0425-5,MA-RD-SEG-0425,2025-08-19,State PWD,41.9,26,FALSE,none,
INSP-0426-1,MA-RD-SEG-0426,2023-08-30,ThirdParty,65,26.3,TRUE,none,
INSP-0426-2,MA-RD-SEG-0426,2024-02-26,Municipality,57.8,32.6,TRUE,none,
INSP-0426-3,MA-RD-SEG-0426,2024-08-24,State PWD,54.4,25.1,TRUE,partial,
INSP-0426-4,MA-RD-SEG-0426,2025-02-20,ThirdParty,52.1,33.5,TRUE,none,
INSP-0426-5,MA-RD-SEG-0426,2025-08-19,Municipality,54.3,5.3,TRUE,partial,
INSP-0427-1,MA-RD-SEG-0427,2023-08-30,NHAI,69,22.2,TRUE,good,
INSP-0427-2,MA-RD-SEG-0427,2024-02-26,State PWD,63.7,14.1,FALSE,good,
INSP-0427-3,MA-RD-SEG-0427,2024-08-24,ThirdParty,55,12.6,FALSE,good,
INSP-0427-4,MA-RD-SEG-0427,2025-02-20,ThirdParty,62.2,27.6,TRUE,none,
INSP-0427-5,MA-RD-SEG-0427,2025-08-19,ThirdParty,42.8,11.8,TRUE,partial,
INSP-0428-1,MA-RD-SEG-0428,2023-08-30,NHAI,63,26.5,TRUE,good,
INSP-0428-2,MA-RD-SEG-0428,2024-02-26,ThirdParty,59.9,22.1,TRUE,none,
INSP-0428-3,MA-RD-SEG-0428,2024-08-24,State PWD,57.8,29.7,FALSE,blocked,
INSP-0428-4,MA-RD-SEG-0428,2025-02-20,State PWD,40.8,11.4,FALSE,none,
INSP-0428-5,MA-RD-SEG-0428,2025-08-19,State PWD,48.5,28.6,TRUE,partial,
INSP-0429-1,MA-RD-SEG-0429,2023-08-30,ThirdParty,61,29.3,FALSE,blocked,
INSP-0429-2,MA-RD-SEG-0429,2024-02-26,Municipality,56.9,37.8,TRUE,good,
INSP-0429-3,MA-RD-SEG-0429,2024-08-24,NHAI,56.3,9.4,FALSE,blocked,
INSP-0429-4,MA-RD-SEG-0429,2025-02-20,Municipality,39.2,35,TRUE,good,
INSP-0429-5,MA-RD-SEG-0429,2025-08-19,Municipality,47,22.4,FALSE,partial,
INSP-0430-1,MA-RD-SEG-0430,2023-08-30,ThirdParty,75,2.4,TRUE,good,
INSP-0430-2,MA-RD-SEG-0430,2024-02-26,Municipality,72.7,14.9,TRUE,none,
INSP-0430-3,MA-RD-SEG-0430,2024-08-24,ThirdParty,59.9,7.1,TRUE,none,
INSP-0430-4,MA-RD-SEG-0430,2025-02-20,ThirdParty,51.7,3.8,FALSE,partial,
INSP-0430-5,MA-RD-SEG-0430,2025-08-19,State PWD,66.8,16.8,TRUE,good,
INSP-0431-1,MA-RD-SEG-0431,2023-08-30,Municipality,82,36.1,FALSE,none,
INSP-0431-2,MA-RD-SEG-0431,2024-02-26,NHAI,76.7,29.2,TRUE,partial,
INSP-0431-3,MA-RD-SEG-0431,2024-08-24,NHAI,77.9,25.7,TRUE,none,
INSP-0431-4,MA-RD-SEG-0431,2025-02-20,ThirdParty,74,39.7,FALSE,good,
INSP-0431-5,MA-RD-SEG-0431,2025-08-19,ThirdParty,58.3,35.3,TRUE,blocked,
INSP-0432-1,MA-RD-SEG-0432,2023-08-30,Municipality,80,29.5,FALSE,partial,
INSP-0432-2,MA-RD-SEG-0432,2024-02-26,ThirdParty,77.1,33.1,TRUE,none,
INSP-0432-3,MA-RD-SEG-0432,2024-08-24,Municipality,66.9,19.4,FALSE,good,
INSP-0432-4,MA-RD-SEG-0432,2025-02-20,Municipality,68.4,19,TRUE,none,
INSP-0432-5,MA-RD-SEG-0432,2025-08-19,State PWD,64.9,20.2,TRUE,good,
INSP-0433-1,MA-RD-SEG-0433,2023-08-30,NHAI,64,20,FALSE,none,
INSP-0433-2,MA-RD-SEG-0433,2024-02-26,ThirdParty,60.4,24.6,TRUE,none,
INSP-0433-3,MA-RD-SEG-0433,2024-08-24,Municipality,56.2,36.6,FALSE,none,
INSP-0433-4,MA-RD-SEG-0433,2025-02-20,State PWD,51.3,16.7,FALSE,partial,
INSP-0433-5,MA-RD-SEG-0433,2025-08-19,Municipality,49.8,18.4,FALSE,blocked,
INSP-0434-1,MA-RD-SEG-0434,2023-08-30,NHAI,72,24.7,FALSE,blocked,
INSP-0434-2,MA-RD-SEG-0434,2024-02-26,Municipality,66.6,12.5,TRUE,good,
INSP-0434-3,MA-RD-SEG-0434,2024-08-24,NHAI,62.4,2.2,FALSE,partial,
INSP-0434-4,MA-RD-SEG-0434,2025-02-20,NHAI,60.6,10.3,FALSE,good,
INSP-0434-5,MA-RD-SEG-0434,2025-08-19,ThirdParty,52.9,38.7,FALSE,blocked,
INSP-0435-1,MA-RD-SEG-0435,2023-08-30,State PWD,89,30.4,FALSE,partial,
INSP-0435-2,MA-RD-SEG-0435,2024-02-26,ThirdParty,84.8,39.4,FALSE,partial,
INSP-0435-3,MA-RD-SEG-0435,2024-08-24,Municipality,80.1,17.6,FALSE,none,
INSP-0435-4,MA-RD-SEG-0435,2025-02-20,Municipality,68.3,21.6,FALSE,none,
INSP-0435-5,MA-RD-SEG-0435,2025-08-19,State PWD,64.6,25,TRUE,blocked,
INSP-0436-1,MA-RD-SEG-0436,2023-08-30,Municipality,79,3.9,TRUE,good,
INSP-0436-2,MA-RD-SEG-0436,2024-02-26,Municipality,71.1,29,TRUE,blocked,
INSP-0436-3,MA-RD-SEG-0436,2024-08-24,ThirdParty,71.5,4.4,FALSE,blocked,
INSP-0436-4,MA-RD-SEG-0436,2025-02-20,State PWD,68.4,13.6,FALSE,blocked,
INSP-0436-5,MA-RD-SEG-0436,2025-08-19,State PWD,58,24.3,FALSE,good,
INSP-0437-1,MA-RD-SEG-0437,2023-08-30,NHAI,77,9,TRUE,good,
INSP-0437-2,MA-RD-SEG-0437,2024-02-26,State PWD,71.1,25.5,TRUE,good,
INSP-0437-3,MA-RD-SEG-0437,2024-08-24,State PWD,72.3,9.9,FALSE,blocked,
INSP-0437-4,MA-RD-SEG-0437,2025-02-20,ThirdParty,64.2,18.4,FALSE,blocked,
INSP-0437-5,MA-RD-SEG-0437,2025-08-19,Municipality,59,19.2,FALSE,blocked,
INSP-0438-1,MA-RD-SEG-0438,2023-08-30,ThirdParty,60,39.6,TRUE,blocked,
INSP-0438-2,MA-RD-SEG-0438,2024-02-26,Municipality,57.7,5.6,FALSE,good,
INSP-0438-3,MA-RD-SEG-0438,2024-08-24,Municipality,46.8,21.8,FALSE,blocked,
INSP-0438-4,MA-RD-SEG-0438,2025-02-20,Municipality,39.3,1.9,FALSE,partial,
INSP-0438-5,MA-RD-SEG-0438,2025-08-19,Municipality,33.8,37.2,FALSE,partial,
INSP-0439-1,MA-RD-SEG-0439,2023-08-30,ThirdParty,66,23.1,FALSE,blocked,
INSP-0439-2,MA-RD-SEG-0439,2024-02-26,Municipality,61.8,9.9,FALSE,blocked,
INSP-0439-3,MA-RD-SEG-0439,2024-08-24,Municipality,52,28.5,TRUE,none,
INSP-0439-4,MA-RD-SEG-0439,2025-02-20,State PWD,48.9,10.5,FALSE,good,
INSP-0439-5,MA-RD-SEG-0439,2025-08-19,State PWD,34.7,29.1,TRUE,good,
INSP-0440-1,MA-RD-SEG-0440,2023-08-30,State PWD,78,30.6,TRUE,blocked,
INSP-0440-2,MA-RD-SEG-0440,2024-02-26,ThirdParty,73.8,20.5,FALSE,none,
INSP-0440-3,MA-RD-SEG-0440,2024-08-24,ThirdParty,67,21.1,TRUE,none,
INSP-0440-4,MA-RD-SEG-0440,2025-02-20,State PWD,63.7,13.8,FALSE,blocked,
INSP-0440-5,MA-RD-SEG-0440,2025-08-19,ThirdParty,69.8,28.4,TRUE,blocked,
INSP-0441-1,MA-RD-SEG-0441,2023-08-30,ThirdParty,77,38.8,FALSE,partial,
INSP-0441-2,MA-RD-SEG-0441,2024-02-26,ThirdParty,74.8,8.6,TRUE,blocked,
