road_id,name,geojson_id,highway_ref,segment_number,segment_start_km,segment_end_km,length_km,district,taluka,PDI,Pseudo_CIBIL,ML_Predicted_CIBIL,Final_CIBIL,Condition_Category
MA-NH353J-SEG-0191,NH353J Segment 191,way/1296567466,NH353J,191,143.6,166.3,22.7,Raigad,Panvel,50.05,49.95,49.94,49.95,Poor
MA-NH965-SEG-0123,NH965 Segment 123,way/885845317,NH965,123,142.4,153.1,10.7,Raigad,Karjat,50.04,49.96,49.92,49.95,Poor
MA-NH166H-SEG-0012,NH166H Segment 12,way/459284733,NH166H,12,88.1,112.2,24.1,Raigad,Mangaon,49.99,50.01,49.79,49.94,Poor
MA-NH848-SEG-0127,NH848 Segment 127,way/978631562,NH848,127,104.3,109.6,5.3,Satara,Mahabaleshwar,50.41,49.59,50.77,49.94,Poor
MA-NH48-SEG-0431,NH48 Segment 431,way/219823496,NH48,431,18.8,33.5,14.7,Raigad,Alibag,50.07,49.93,49.98,49.94,Poor
MA-NH752I-SEG-0053,NH752I Segment 53,way/305409280,NH752I,53,149.2,164.8,15.6,Sindhudurg,Kudal,50.01,49.99,49.8,49.93,Poor
MA-NH753F-SEG-0027,NH753F Segment 27,way/79372997,NH753F,27,148.5,164.5,16.0,Raigad,Karjat,50.0,50.0,49.76,49.93,Poor
MA-NH160H-SEG-0141,NH160H Segment 141,way/893879370,NH160H,141,199.0,217.2,18.2,Raigad,Mangaon,49.99,50.01,49.76,49.93,Poor
MA-NH66-SEG-0229,NH66 Segment 229,way/966025864,NH66,229,19.4,37.6,18.2,Sindhudurg,Devgad,50.06,49.94,49.9,49.93,Poor
MA-NH353D-SEG-0049,NH353D Segment 49,way/1352903801,NH353D,49,37.5,59.8,22.3,Pune,Purandar,50.04,49.96,49.86,49.93,Poor
MA-NH753F-SEG-0100,NH753F Segment 100,way/217640354,NH753F,100,159.6,175.1,15.5,Sindhudurg,Deogad,50.08,49.92,49.96,49.93,Poor
MA-NH60-SEG-0675,NH60 Segment 675,way/1193393742,NH60,675,84.9,105.8,20.9,Raigad,Sudhagad,50.06,49.94,49.92,49.93,Poor
MA-NH166-SEG-0438,NH166 Segment 438,way/1257414821,NH166,438,39.4,54.2,14.8,Satara,Karad,50.07,49.93,49.88,49.92,Poor
MA-NH753A-SEG-0152,NH753A Segment 152,way/1353094316,NH753A,152,21.9,34.3,12.4,Raigad,Shrivardhan,50.16,49.84,50.11,49.92,Poor
MA-NH52-SEG-0756,NH52 Segment 756,way/1298731391,NH52,756,92.5,100.6,8.1,Nagpur,Bhiwapur,50.03,49.97,49.79,49.92,Poor
MA-NH150-SEG-0020,NH150 Segment 20,way/845528236,NH150,20,193.9,208.0,14.1,Nagpur,Bhiwapur,49.93,50.07,49.58,49.92,Poor
MA-NH48-SEG-1140,NH48 Segment 1140,way/1293026338,NH48,1140,13.0,34.7,21.7,Pune,Purandar,50.09,49.91,49.94,49.92,Poor
MA-NH60-SEG-0820,NH60 Segment 820,way/1374012285,NH60,820,48.7,58.0,9.3,Satara,Jaoli,50.02,49.98,49.78,49.92,Poor
MA-NH753-SEG-0055,NH753 Segment 55,way/863501138,NH753,55,62.3,77.5,15.2,Sindhudurg,Malvan,50.23,49.77,50.28,49.92,Poor
MA-NH561A-SEG-0293,NH561A Segment 293,way/1420895778,NH561A,293,36.6,49.3,12.7,Satara,Patan,50.11,49.89,49.98,49.92,Poor
MA-NH353J-SEG-0149,NH353J Segment 149,way/1225141807,NH353J,149,138.6,146.1,7.5,Pune,Purandar,50.01,49.99,49.73,49.91,Poor
MA-NH361-SEG-0193,NH361 Segment 193,way/825222724,NH361,193,50.8,63.1,12.3,Satara,Mahabaleshwar,50.05,49.95,49.81,49.91,Poor
MA-NH48-SEG-1015,NH48 Segment 1015,way/1216307450,NH48,1015,33.5,49.9,16.4,Nashik,Nashik,50.02,49.98,49.75,49.91,Poor
MA-NH160-SEG-0268,NH160 Segment 268,way/1285473915,NH160,268,30.4,39.5,9.1,Kolhapur,Panhala,50.37,49.63,50.53,49.9,Poor
MA-NH48-SEG-0731,NH48 Segment 731,way/789244067,NH48,731,162.6,171.2,8.6,Pune,Bhor,50.05,49.95,49.78,49.9,Poor
MA-NH53-SEG-1086,NH53 Segment 1086,way/1354914546,NH53,1086,194.5,204.0,9.5,Nashik,Surgana,49.99,50.01,49.66,49.9,Poor
MA-NH52-SEG-0885,NH52 Segment 885,way/1375208508,NH52,885,178.2,200.2,22.0,Sindhudurg,Vaibhavwadi,50.01,49.99,49.7,49.9,Poor
MA-NH60-SEG-0623,NH60 Segment 623,way/1193393669,NH60,623,163.4,180.5,17.1,Nagpur,Narkhed,50.09,49.91,49.88,49.9,Poor
MA-NH548B-SEG-0004,NH548B Segment 4,way/120410790,NH548B,4,23.5,31.9,8.4,Satara,Khandala,50.11,49.89,49.92,49.9,Poor
MA-NH361F-SEG-0044,NH361F Segment 44,way/310543507,NH361F,44,8.6,20.9,12.3,Nashik,Kalwan,50.09,49.91,49.83,49.89,Poor
MA-NH48-SEG-0451,NH48 Segment 451,way/219944106,NH48,451,135.7,157.9,22.2,Nashik,Trimbak,50.07,49.93,49.81,49.89,Poor
MA-NH 361-SEG-0004,NH 361 Segment 4,way/1018274840,NH 361,4,59.4,83.8,24.4,Satara,Wai,50.14,49.86,49.95,49.89,Poor
MA-NH66-SEG-0356,NH66 Segment 356,way/1293821454,NH66,356,18.6,36.5,17.9,Kolhapur,Bavda,50.06,49.94,49.74,49.88,Poor
MA-NH360-SEG-0021,NH360 Segment 21,way/641212177,NH360,21,177.1,184.8,7.7,Pune,Shirur,49.95,50.05,49.47,49.88,Poor
MA-NH561A-SEG-0282,NH561A Segment 282,way/1353346211,NH561A,282,162.2,176.0,13.8,Pune,Mulshi,50.08,49.92,49.78,49.88,Poor
MA-NH965-SEG-0415,NH965 Segment 415,way/1380183615,NH965,415,45.7,65.7,20.0,Satara,Phaltan,50.07,49.93,49.72,49.87,Poor
MA-NH44-SEG-0218,NH44 Segment 218,way/383573820,NH44,218,63.4,86.5,23.1,Raigad,Panvel,50.2,49.8,50.05,49.87,Poor
MA-NH753BE-SEG-0131,NH753BE Segment 131,way/304565905,NH753BE,131,144.4,158.3,13.9,Solapur,Mangalwedha,50.0,50.0,49.56,49.87,Poor
MA-NH160A-SEG-0052,NH160A Segment 52,way/203210493,NH160A,52,88.6,104.4,15.8,Nagpur,Umred,50.14,49.86,49.89,49.87,Poor
MA-NH752K-SEG-0053,NH752K Segment 53,way/500720048,NH752K,53,53.6,71.4,17.8,Kolhapur,Gaganbawda,50.33,49.67,50.34,49.87,Poor
MA-NH52-SEG-0806,NH52 Segment 806,way/1328741288,NH52,806,129.8,154.2,24.4,Solapur,Solapur South,50.08,49.92,49.75,49.87,Poor
MA-NH47-SEG-0070,NH47 Segment 70,way/729665537,NH47,70,9.5,32.4,22.9,Satara,Khatav,50.06,49.94,49.69,49.86,Poor
MA-NH48-SEG-1049,NH48 Segment 1049,way/1238078200,NH48,1049,162.7,179.1,16.4,Pune,Junnar,50.08,49.92,49.72,49.86,Poor
MA-NH48-SEG-0765,NH48 Segment 765,way/794385591,NH48,765,189.1,199.6,10.5,Kolhapur,Chandgad,50.2,49.8,50.0,49.86,Poor
MA-NH353J-SEG-0039,NH353J Segment 39,way/296760733,NH353J,39,173.3,193.5,20.2,Nagpur,Nagpur,50.1,49.9,49.76,49.86,Poor
MA-NH66-SEG-0070,NH66 Segment 70,way/305250261,NH66,70,81.5,89.2,7.7,Kolhapur,Karveer,50.1,49.9,49.77,49.86,Poor
MA-NH52-SEG-0549,NH52 Segment 549,way/1122852925,NH52,549,190.6,205.0,14.4,Dhule,Dhule,50.04,49.96,49.62,49.86,Poor
MA-NH48-SEG-0791,NH48 Segment 791,way/813601371,NH48,791,101.6,126.5,24.9,Raigad,Panvel,50.18,49.82,49.97,49.86,Poor
MA-NH561A-SEG-0098,NH561A Segment 98,way/844493718,NH561A,98,5.0,16.5,11.5,Satara,Mahabaleshwar,50.13,49.87,49.82,49.86,Poor
MA-NH353B-SEG-0021,NH353B Segment 21,way/295487575,NH353B,21,134.9,152.2,17.3,Sindhudurg,Vengurla,50.15,49.85,49.86,49.85,Poor
MA-NH160-SEG-0425,NH160 Segment 425,way/1363540881,NH160,425,162.8,187.0,24.2,Nashik,Kalwan,50.03,49.97,49.57,49.85,Poor
MA-NH548DD-SEG-0026,NH548DD Segment 26,way/640545793,NH548DD,26,195.4,203.4,8.0,Nagpur,Hingna,50.34,49.66,50.25,49.84,Poor
MA-NH65-SEG-0203,NH65 Segment 203,way/304913427,NH65,203,134.0,157.1,23.1,Sindhudurg,Devgad,50.44,49.56,50.5,49.84,Poor
MA-NH52-SEG-0522,NH52 Segment 522,way/1115096629,NH52,522,15.2,37.7,22.5,Nagpur,Bhiwapur,50.12,49.88,49.74,49.84,Poor
MA-NH548C-SEG-0189,NH548C Segment 189,way/576823968,NH548C,189,7.4,16.9,9.5,Raigad,Mahad,50.15,49.85,49.81,49.84,Poor
MA-NH48-SEG-0338,NH48 Segment 338,way/215479492,NH48,338,82.6,96.5,13.9,Nagpur,Savner,50.17,49.83,49.84,49.83,Poor
MA-NH561A-SEG-0145,NH561A Segment 145,way/1353139334,NH561A,145,174.5,183.4,8.9,Nagpur,Kamptee,50.09,49.91,49.63,49.83,Poor
MA-NH752I-SEG-0003,NH752I Segment 3,way/32981303,NH752I,3,43.3,67.5,24.2,Pune,Khed,50.14,49.86,49.71,49.82,Poor
MA-NH48-SEG-1214,NH48 Segment 1214,way/1313667263,NH48,1214,33.1,53.1,20.0,Solapur,Sangola,50.07,49.93,49.55,49.82,Poor
MA-NH965-SEG-0017,NH965 Segment 17,way/214062166,NH965,17,128.1,137.2,9.1,Nagpur,Katol,50.15,49.85,49.76,49.82,Poor
MA-NH53-SEG-0011,NH53 Segment 11,way/70086139,NH53,11,39.1,46.3,7.2,Raigad,Poladpur,50.14,49.86,49.71,49.82,Poor
MA-NH66-SEG-0250,NH66 Segment 250,way/991391335,NH66,250,190.7,213.9,23.2,Sindhudurg,Vaibhavwadi,50.14,49.86,49.73,49.82,Poor
MA-NH353I-SEG-0043,NH353I Segment 43,way/859838582,NH353I,43,189.3,209.1,19.8,Raigad,Panvel,50.1,49.9,49.65,49.82,Poor
MA-NH53-SEG-1318,NH53 Segment 1318,way/1359908263,NH53,1318,146.2,156.0,9.8,Kolhapur,Chandgad,50.05,49.95,49.5,49.82,Poor
MA-NH52-SEG-0395,NH52 Segment 395,way/1021645954,NH52,395,105.7,121.3,15.6,Solapur,Mangalwedha,50.14,49.86,49.72,49.82,Poor
MA-NH53-SEG-1309,NH53 Segment 1309,way/1357715313,NH53,1309,69.1,82.9,13.8,Sindhudurg,Deogad,50.15,49.85,49.76,49.82,Poor
MA-NH60-SEG-0308,NH60 Segment 308,way/210757947,NH60,64,79.4,87.1,7.7,Pune,Haveli,50.19,49.81,49.83,49.82,Poor
MA-NH361-SEG-0071,NH361 Segment 71,way/821439486,NH361,71,72.2,78.8,6.6,Sindhudurg,Devgad,50.2,49.8,49.84,49.81,Poor
MA-NH60-SEG-0299,NH60 Segment 299,way/542190295,NH60,299,185.5,203.1,17.6,Pune,Junnar,50.14,49.86,49.7,49.81,Poor
MA-NH48-SEG-0294,NH48 Segment 294,way/211854802,NH48,294,13.6,23.7,10.1,Raigad,Pen,50.06,49.94,49.5,49.81,Poor
MA-NH753F-SEG-0278,NH753F Segment 278,way/303344167,NH753F,278,61.9,84.7,22.8,Kolhapur,Shirol,50.12,49.88,49.64,49.81,Poor
MA-NH44-SEG-0373,NH44 Segment 373,way/978232449,NH44,373,185.7,204.0,18.3,Dhule,Sindkhede,50.17,49.83,49.76,49.81,Poor
MA-NH965DD-SEG-0019,NH965DD Segment 19,way/221470835,NH965DD,19,106.0,115.4,9.4,Pune,Purandar,50.12,49.88,49.6,49.8,Poor
MA-NH361-SEG-0630,NH361 Segment 630,way/1353361285,NH361,630,123.0,128.3,5.3,Satara,Mahabaleshwar,50.2,49.8,49.79,49.8,Poor
MA-NH52-SEG-0526,NH52 Segment 526,way/1122852894,NH52,526,133.3,148.9,15.6,Kolhapur,Panhala,50.14,49.86,49.65,49.8,Poor
MA-NH353J-SEG-0132,NH353J Segment 132,way/1208517317,NH353J,132,14.7,26.6,11.9,Pune,Ambegaon,50.12,49.88,49.62,49.8,Poor
MA-NH548A-SEG-0104,NH548A Segment 104,way/1348301729,NH548A,104,109.8,126.8,17.0,Dhule,Shirpur,50.09,49.91,49.54,49.8,Poor
MA-NH60-SEG-0499,NH60 Segment 499,way/890009382,NH60,499,152.9,176.8,23.9,Kolhapur,Radhanagari,50.2,49.8,49.76,49.79,Poor
MA-NH548-SEG-0051,NH548 Segment 51,way/809127989,NH548,51,72.3,82.3,10.0,Sindhudurg,Vaibhavwadi,50.39,49.61,50.2,49.79,Poor
MA-NH347A-SEG-0122,NH347A Segment 122,way/857121299,NH347A,122,117.3,127.3,10.0,Pune,Ambegaon,50.2,49.8,49.78,49.79,Poor
MA-NH48-SEG-0379,NH48 Segment 379,way/219364547,NH48,379,19.0,39.4,20.4,Kolhapur,Gadhinglaj,50.18,49.82,49.72,49.79,Poor
MA-NH753C-SEG-0036,NH753C Segment 36,way/300853858,NH753C,36,25.7,35.0,9.3,Nashik,Yeola,50.09,49.91,49.51,49.79,Poor
MA-NH353I-SEG-0154,NH353I Segment 154,way/1458009907,NH353I,154,170.1,186.6,16.5,Nagpur,Katol,50.23,49.77,49.84,49.79,Poor
MA-NH48-SEG-0275,NH48 Segment 275,way/211626523,NH48,275,47.6,65.5,17.9,Nagpur,Bhiwapur,50.43,49.57,50.28,49.78,Poor
MA-NH247-SEG-0078,NH247 Segment 78,way/797812818,NH247,78,29.7,51.0,21.3,Satara,Patan,50.14,49.86,49.59,49.78,Poor
MA-NH753-SEG-0041,NH753 Segment 41,way/305851610,NH753,41,155.0,162.2,7.2,Satara,Satara,50.15,49.85,49.59,49.77,Poor
MA-NH965G-SEG-0179,NH965G Segment 179,way/1473869655,NH965G,179,190.0,197.9,7.9,Sindhudurg,Deogad,50.26,49.74,49.85,49.77,Poor
MA-NH361-SEG-0417,NH361 Segment 417,way/1023311742,NH361,417,15.9,35.5,19.6,Raigad,Pen,50.24,49.76,49.8,49.77,Poor
MA-NH65-SEG-0011,NH65 Segment 11,way/22840780,NH65,3,142.5,150.5,8.0,Sindhudurg,Vaibhavwadi,50.18,49.82,49.65,49.77,Poor
MA-NH48-SEG-0522,NH48 Segment 522,way/346025906,NH48,522,34.1,51.6,17.5,Solapur,Mangalwedha,50.24,49.76,49.78,49.77,Poor
MA-NH930-SEG-0134,NH930 Segment 134,way/1221809627,NH930,134,117.2,129.8,12.6,Dhule,Sindkhede,50.22,49.78,49.76,49.77,Poor
MA-NH160-SEG-0169,NH160 Segment 169,way/633498952,NH160,169,100.5,122.6,22.1,Nagpur,Savner,50.2,49.8,49.69,49.77,Poor
MA-NH52-SEG-0255,NH52 Segment 255,way/978821828,NH52,255,154.5,170.2,15.7,Nagpur,Parseoni,50.2,49.8,49.7,49.77,Poor
MA-NH753F-SEG-0273,NH753F Segment 273,way/303166636,NH753F,273,73.0,87.1,14.1,Nashik,Deola,50.25,49.75,49.78,49.76,Poor
MA-NH53-SEG-0919,NH53 Segment 919,way/1353089826,NH53,919,161.3,172.6,11.3,Raigad,Karjat,50.25,49.75,49.78,49.76,Poor
MA-NH566D-SEG-0002,NH566D Segment 2,way/22841971,NH566D,2,196.3,201.5,5.2,Dhule,Sindkhede,50.17,49.83,49.6,49.76,Poor
MA-NH965G-SEG-0076,NH965G Segment 76,way/573116925,NH965G,76,105.3,124.0,18.7,Kolhapur,Gadhinglaj,50.15,49.85,49.52,49.75,Poor
MA-NH965G-SEG-0134,NH965G Segment 134,way/1357753225,NH965G,134,21.3,35.9,14.6,Satara,Khandala,50.16,49.84,49.54,49.75,Poor
MA-NH353K-SEG-0014,NH353K Segment 14,way/869094680,NH353K,14,136.3,156.6,20.3,Pune,Velhe,50.23,49.77,49.7,49.75,Poor
MA-NH53-SEG-0971,NH53 Segment 971,way/1353137660,NH53,971,114.3,127.4,13.1,Pune,Junnar,50.09,49.91,49.38,49.75,Poor
MA-NH48-SEG-0970,NH48 Segment 970,way/1151136233,NH48,970,127.9,145.2,17.3,Nagpur,Umred,50.13,49.87,49.48,49.75,Poor
MA-NH548A-SEG-0045,NH548A Segment 45,way/220881613,NH548A,45,151.2,164.4,13.2,Nashik,Chandwad,50.24,49.76,49.73,49.75,Poor
MA-NH561A-SEG-0069,NH561A Segment 69,way/308112521,NH561A,69,52.5,65.7,13.2,Sindhudurg,Sawantwadi,50.35,49.65,49.97,49.75,Poor
MA-NH65-SEG-0405,NH65 Segment 405,way/980183459,NH65,405,158.7,178.8,20.1,Satara,Satara,50.22,49.78,49.68,49.75,Poor
MA-NH53-SEG-0745,NH53 Segment 745,way/1234222141,NH53,745,100.8,113.1,12.3,Raigad,Panvel,50.13,49.87,49.44,49.74,Poor
MA-NH247-SEG-0003,NH247 Segment 3,way/183791818,NH247,3,19.1,40.7,21.6,Kolhapur,Hatkanangle,50.27,49.73,49.75,49.74,Poor
MA-NH160-SEG-0338,NH160 Segment 338,way/1285842731,NH160,338,99.3,119.0,19.7,Sindhudurg,Devgad,50.2,49.8,49.59,49.74,Poor
MA-NH548C-SEG-0055,NH548C Segment 55,way/296231715,NH548C,55,152.9,166.3,13.4,Nagpur,Bhiwapur,50.32,49.68,49.87,49.74,Poor
MA-NH65-SEG-0536,NH65 Segment 536,way/1328059446,NH65,536,53.4,78.3,24.9,Satara,Karad,50.27,49.73,49.76,49.74,Poor
MA-NH548C-SEG-0150,NH548C Segment 150,way/464096380,NH548C,150,8.2,30.9,22.7,Sindhudurg,Sawantwadi,50.3,49.7,49.84,49.74,Poor
MA-NH65-SEG-0387,NH65 Segment 387,way/864567228,NH65,387,127.6,148.3,20.7,Pune,Khed,50.17,49.83,49.53,49.74,Poor
MA-NH53-SEG-1061,NH53 Segment 1061,way/1353342406,NH53,1061,106.5,126.9,20.4,Kolhapur,Panhala,50.23,49.77,49.65,49.73,Poor
MA-NH161-SEG-0342,NH161 Segment 342,way/1353137419,NH161,342,120.4,132.3,11.9,Raigad,Sudhagad,50.48,49.52,50.22,49.73,Poor
MA-NH753B-SEG-0083,NH753B Segment 83,way/906155287,NH753B,83,16.7,36.4,19.7,Nashik,Sinnar,50.09,49.91,49.3,49.73,Poor
MA-NH965-SEG-0164,NH965 Segment 164,way/1221496393,NH965,164,149.8,164.5,14.7,Raigad,Alibag,50.23,49.77,49.65,49.73,Poor
MA-NH848-SEG-0142,NH848 Segment 142,way/1154686043,NH848,142,57.9,70.5,12.6,Sindhudurg,Kudal,50.17,49.83,49.49,49.73,Poor
MA-NH52-SEG-0483,NH52 Segment 483,way/1115082815,NH52,483,21.0,42.0,21.0,Pune,Shirur,50.18,49.82,49.52,49.73,Poor
MA-NH161G-SEG-0016,NH161G Segment 16,way/303987743,NH161G,16,19.0,30.9,11.9,Raigad,Alibag,50.23,49.77,49.65,49.73,Poor
MA-NH247-SEG-0075,NH247 Segment 75,way/797812815,NH247,75,24.4,33.8,9.4,Pune,Ambegaon,50.14,49.86,49.41,49.72,Poor
MA-NH60-SEG-0273,NH60 Segment 273,way/210757931,NH60,61,6.8,18.7,11.9,Kolhapur,Gadhinglaj,50.67,49.33,50.63,49.72,Poor
MA-NH52-SEG-0212,NH52 Segment 212,way/885542180,NH52,212,18.1,25.2,7.1,Nagpur,Umred,50.18,49.82,49.49,49.72,Poor
MA-NH48-SEG-1270,NH48 Segment 1270,way/1328095274,NH48,1270,73.6,98.1,24.5,Kolhapur,Gadhinglaj,50.44,49.56,50.08,49.72,Poor
MA-NH161A-SEG-0151,NH161A Segment 151,way/979792743,NH161A,151,109.5,130.4,20.9,Raigad,Khalapur,50.25,49.75,49.64,49.72,Poor
MA-NH66-SEG-0259,NH66 Segment 259,way/1162053963,NH66,259,160.0,168.3,8.3,Pune,Velhe,50.26,49.74,49.66,49.72,Poor
MA-NH53-SEG-1250,NH53 Segment 1250,way/1355152664,NH53,1250,32.6,45.7,13.1,Raigad,Poladpur,50.29,49.71,49.76,49.72,Poor
MA-NH53-SEG-1257,NH53 Segment 1257,way/1355159748,NH53,1257,163.0,174.0,11.0,Raigad,Mahad,50.15,49.85,49.38,49.71,Poor
MA-NH930-SEG-0111,NH930 Segment 111,way/1161331518,NH930,111,50.4,64.4,14.0,Raigad,Sudhagad,50.2,49.8,49.51,49.71,Poor
MA-NH53-SEG-1092,NH53 Segment 1092,way/1354918426,NH53,1092,196.9,215.9,19.0,Raigad,Mangaon,50.31,49.69,49.75,49.71,Poor
MA-NH52-SEG-0785,NH52 Segment 785,way/1318602579,NH52,785,197.4,207.0,9.6,Nagpur,Butibori,50.24,49.76,49.55,49.7,Poor
MA-NH353C-SEG-0032,NH353C Segment 32,way/264430518,NH353C,32,11.6,33.9,22.3,Solapur,Solapur North,50.25,49.75,49.58,49.7,Poor
MA-NH753F-SEG-0266,NH753F Segment 266,way/302941551,NH753F,266,21.9,46.9,25.0,Kolhapur,Shirol,50.45,49.55,50.05,49.7,Poor
MA-NH48-SEG-0316,NH48 Segment 316,way/215469884,NH48,316,44.4,64.5,20.1,Pune,Khed,50.3,49.7,49.71,49.7,Poor
MA-NH752I-SEG-0061,NH752I Segment 61,way/305963209,NH752I,61,97.2,120.1,22.9,Raigad,Pen,50.28,49.72,49.66,49.7,Poor
MA-NH160A-SEG-0103,NH160A Segment 103,way/653066472,NH160A,103,79.5,94.8,15.3,Sindhudurg,Vaibhavwadi,50.3,49.7,49.67,49.69,Poor
MA-NH48-SEG-0750,NH48 Segment 750,way/790968590,NH48,750,61.6,70.3,8.7,Sindhudurg,Vaibhavwadi,50.35,49.65,49.78,49.69,Poor
MA-NH61-SEG-0291,NH61 Segment 291,way/1296569508,NH61,291,20.4,41.0,20.6,Pune,Maval,50.39,49.61,49.89,49.69,Poor
MA-NH60-SEG-0726,NH60 Segment 726,way/1285114903,NH60,726,104.9,126.9,22.0,Nashik,Dindori,50.14,49.86,49.3,49.69,Poor
MA-NH161-SEG-0261,NH161 Segment 261,way/1353092816,NH161,261,178.9,194.3,15.4,Kolhapur,Shirol,50.37,49.63,49.83,49.69,Poor
MA-NH753BE-SEG-0101,NH753BE Segment 101,way/299553842,NH753BE,101,19.6,31.9,12.3,Raigad,Alibag,50.28,49.72,49.6,49.68,Poor
MA-NH548C-SEG-0140,NH548C Segment 140,way/425723488,NH548C,140,95.6,107.2,11.6,Nagpur,Narkhed,50.25,49.75,49.53,49.68,Poor
MA-NH548C-SEG-0185,NH548C Segment 185,way/576823964,NH548C,185,51.0,62.0,11.0,Pune,Mulshi,50.27,49.73,49.56,49.68,Poor
MA-NH161E-SEG-0002,NH161E Segment 2,way/295886974,NH161E,2,189.0,205.9,16.9,Satara,Khatav,50.24,49.76,49.51,49.68,Poor
MA-NH47-SEG-0064,NH47 Segment 64,way/503496416,NH47,64,35.4,44.8,9.4,Kolhapur,Ajra,50.29,49.71,49.58,49.67,Poor
MA-NH752G-SEG-0001,NH752G Segment 1,way/22867096,NH752G,1,4.5,10.3,5.8,Pune,Maval,50.33,49.67,49.68,49.67,Poor
MA-NH160-SEG-0133,NH160 Segment 133,way/310239680,NH160,133,182.3,188.5,6.2,Pune,Velhe,50.34,49.66,49.68,49.67,Poor
MA-NH160C-SEG-0016,NH160C Segment 16,way/1285461848,NH160C,16,88.6,102.2,13.6,Dhule,Shirpur,50.09,49.91,49.12,49.67,Poor
MA-NH965G-SEG-0110,NH965G Segment 110,way/1340530032,NH965G,110,64.0,84.2,20.2,Solapur,Pandharpur,50.18,49.82,49.31,49.67,Poor
MA-NH52-SEG-0369,NH52 Segment 369,way/978857891,NH52,369,84.6,102.3,17.7,Raigad,Alibag,50.37,49.63,49.75,49.67,Poor
MA-NH965-SEG-0176,NH965 Segment 176,way/1305613739,NH965,176,117.6,131.2,13.6,Nashik,Yeola,50.22,49.78,49.41,49.67,Poor
MA-NH353J-SEG-0175,NH353J Segment 175,way/1296561838,NH353J,175,20.2,37.9,17.7,Pune,Velhe,50.29,49.71,49.59,49.67,Poor
MA-NH753A-SEG-0133,NH753A Segment 133,way/1298705014,NH753A,133,10.7,18.0,7.3,Nagpur,Umred,50.19,49.81,49.33,49.67,Poor
MA-NH753F-SEG-0127,NH753F Segment 127,way/220864237,NH753F,127,177.6,199.6,22.0,Raigad,Mangaon,50.27,49.73,49.53,49.67,Poor
MA-NH548A-SEG-0058,NH548A Segment 58,way/262969122,NH548A,58,27.6,42.6,15.0,Satara,Jaoli,50.35,49.65,49.67,49.66,Poor
MA-NH752G-SEG-0075,NH752G Segment 75,way/302903637,NH752G,75,182.3,201.0,18.7,Dhule,Dhule,50.3,49.7,49.57,49.66,Poor
MA-NH347C-SEG-0009,NH347C Segment 9,way/299532165,NH347C,9,169.3,175.9,6.6,Sindhudurg,Vengurla,50.38,49.62,49.76,49.66,Poor
MA-NH361-SEG-0691,NH361 Segment 691,way/1353374896,NH361,691,175.3,195.5,20.2,Satara,Patan,50.29,49.71,49.54,49.66,Poor
MA-NH347C-SEG-0036,NH347C Segment 36,way/1271368015,NH347C,36,46.5,66.9,20.4,Satara,Koregaon,50.25,49.75,49.43,49.65,Poor
MA-NH965D-SEG-0038,NH965D Segment 38,way/304942971,NH965D,38,110.2,129.1,18.9,Raigad,Karjat,50.38,49.62,49.73,49.65,Poor
MA-NH53-SEG-0741,NH53 Segment 741,way/1230130781,NH53,741,197.6,219.9,22.3,Raigad,Shrivardhan,50.25,49.75,49.41,49.65,Poor
MA-NH60-SEG-0729,NH60 Segment 729,way/1285118072,NH60,729,85.3,98.1,12.8,Sindhudurg,Vengurla,50.19,49.81,49.27,49.65,Poor
MA-NH48-SEG-0298,NH48 Segment 298,way/211854806,NH48,298,40.1,57.4,17.3,Pune,Junnar,50.35,49.65,49.66,49.65,Poor
MA-NH547E-SEG-0055,NH547E Segment 55,way/1289676483,NH547E,55,143.3,159.8,16.5,Raigad,Khalapur,50.54,49.46,50.07,49.64,Poor
MA-NH66-SEG-0119,NH66 Segment 119,way/777620765,NH66,119,123.9,142.5,18.6,Kolhapur,Bhudargad,50.54,49.46,50.06,49.64,Poor
MA-NH548D-SEG-0085,NH548D Segment 85,way/298681379,NH548D,85,39.0,58.6,19.6,Pune,Purandar,50.31,49.69,49.53,49.64,Poor
MA-NH161A-SEG-0105,NH161A Segment 105,way/310510300,NH161A,105,12.4,35.1,22.7,Raigad,Sudhagad,50.34,49.66,49.6,49.64,Poor
MA-NH548-SEG-0073,NH548 Segment 73,way/1391034882,NH548,73,9.6,16.6,7.0,Kolhapur,Ajra,50.41,49.59,49.74,49.64,Poor
MA-NH44-SEG-0402,NH44 Segment 402,way/1327760847,NH44,402,66.8,80.1,13.3,Nagpur,Kamptee,50.37,49.63,49.67,49.64,Poor
MA-NH160A-SEG-0109,NH160A Segment 109,way/845790820,NH160A,109,117.9,133.7,15.8,Nashik,Igatpuri,50.33,49.67,49.58,49.64,Poor
MA-NH60-SEG-0556,NH60 Segment 556,way/1098298709,NH60,556,7.9,31.1,23.2,Satara,Karad,50.28,49.72,49.44,49.64,Poor
MA-NH60-SEG-0196,NH60 Segment 196,way/304760835,NH60,196,181.4,201.2,19.8,Nagpur,Hingna,50.35,49.65,49.63,49.64,Poor
MA-NH160-SEG-0134,NH160 Segment 134,way/310424739,NH160,134,70.4,82.3,11.9,Solapur,Malshiras,50.4,49.6,49.75,49.64,Poor
MA-NH66-SEG-0133,NH66 Segment 133,way/783987604,NH66,133,63.2,81.0,17.8,Satara,Phaltan,50.5,49.5,49.95,49.64,Poor
