road_id,name,nh_number,segment_start_km,segment_end_km,jurisdiction,category,length_km,lane_count,surface_type,year_constructed,last_major_rehab_year,status,geometry,notes,state,district,taluka,region_type,terrain_type,slope_category,monsoon_rainfall_category,landslide_prone,flood_prone,ghat_section_flag,tourism_route_flag,elevation_m,avg_daily_traffic,truck_percentage,peak_hour_traffic,traffic_weight,seasonal_variation
MA-NH160-SEG-0433,NH160 Segment 433,NH160,186.7,206.9,Municipality,Urban,20.2,2,earthen,2017,,active,LINESTRING(...),,Maharashtra,Sindhudurg,Sawantwadi,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,186.7,14716,36.5,1174,1.5,"{""M1"":1.08,""M2"":0.93,""M3"":0.93,""M4"":0.94,""M5"":1.14,""M6"":1.13,""M7"":0.96,""M8"":0.88,""M9"":1.06,""M10"":0.93,""M11"":1.1,""M12"":0.92}"
MA-NH48-SEG-0434,NH48 Segment 434,NH48,196.6,206.3,Municipality,Inter-State,9.7,2,bitumen,2000,2010,under_construction,LINESTRING(...),,Maharashtra,Nashik,Sinnar,ghat,steep,steep,medium,TRUE,FALSE,TRUE,TRUE,1001.8,9477,43.5,617,1,"{""M1"":0.91,""M2"":0.96,""M3"":1.17,""M4"":0.99,""M5"":1.07,""M6"":1.12,""M7"":0.85,""M8"":0.89,""M9"":0.84,""M10"":0.87,""M11"":1.03,""M12"":1.14}"
MA-NH65-SEG-0435,NH65 Segment 435,NH65,102.2,124,PMGSY,Urban,21.8,6,gravel,2014,,under_construction,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,TRUE,554.6,25754,18.4,2988,2,"{""M1"":0.95,""M2"":0.84,""M3"":0.92,""M4"":0.93,""M5"":1.06,""M6"":0.93,""M7"":0.94,""M8"":1.04,""M9"":1.2,""M10"":1.11,""M11"":1.02,""M12"":0.86}"
MA-SH60-SEG-0436,SH60 Segment 436,SH60,94.4,106.8,Municipality,Urban,12.4,6,earthen,2013,2011,active,LINESTRING(...),,Maharashtra,Satara,Mahabaleshwar,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,941.5,4126,25.9,258,0.5,"{""M1"":0.91,""M2"":1.07,""M3"":0.9,""M4"":0.84,""M5"":1.1,""M6"":1.06,""M7"":1.11,""M8"":0.97,""M9"":1.16,""M10"":1.14,""M11"":0.87,""M12"":1.0}"
MA-NH65-SEG-0437,NH65 Segment 437,NH65,46,69.3,State PWD,National,23.3,4,concrete,2012,2013,under_construction,LINESTRING(...),,Maharashtra,Dhule,Shirpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,443.8,6157,25.7,601,1,"{""M1"":0.88,""M2"":0.9,""M3"":0.9,""M4"":0.95,""M5"":1.09,""M6"":1.15,""M7"":1.03,""M8"":0.85,""M9"":0.94,""M10"":1.16,""M11"":1.04,""M12"":1.09}"
MA-NH48-SEG-0438,NH48 Segment 438,NH48,74.7,83,PMGSY,Inter-State,8.3,6,gravel,2010,2023,under_construction,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,769.3,10362,15,1239,1.5,"{""M1"":1.12,""M2"":1.16,""M3"":1.07,""M4"":1.17,""M5"":1.01,""M6"":0.83,""M7"":1.1,""M8"":0.97,""M9"":1.03,""M10"":0.86,""M11"":1.17,""M12"":1.04}"
MA-NH65-SEG-0439,NH65 Segment 439,NH65,188,206,NHAI,Urban,18,4,concrete,1999,2011,under_construction,LINESTRING(...),,Maharashtra,Solapur,Pandharpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,528.2,4725,13.7,554,0.5,"{""M1"":1.07,""M2"":1.08,""M3"":1.2,""M4"":1.12,""M5"":0.94,""M6"":1.09,""M7"":1.09,""M8"":1.09,""M9"":0.82,""M10"":1.17,""M11"":1.01,""M12"":1.15}"
MA-SH60-SEG-0440,SH60 Segment 440,SH60,104.7,128,State PWD,Urban,23.3,4,earthen,2021,2015,under_construction,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,203.3,23151,21,2163,2,"{""M1"":1.15,""M2"":0.8,""M3"":0.91,""M4"":1.18,""M5"":1.09,""M6"":1.07,""M7"":1.11,""M8"":0.96,""M9"":1.02,""M10"":0.83,""M11"":1.06,""M12"":0.98}"
MA-NH65-SEG-0441,NH65 Segment 441,NH65,170.1,177.7,PMGSY,State,7.6,2,gravel,2001,,active,LINESTRING(...),,Maharashtra,Raigad,Mahad,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,40.9,13404,24,1132,1.5,"{""M1"":1.03,""M2"":1.16,""M3"":0.84,""M4"":0.98,""M5"":0.84,""M6"":1.0,""M7"":1.11,""M8"":0.98,""M9"":1.04,""M10"":1.03,""M11"":1.1,""M12"":0.93}"
MA-SH60-SEG-0442,SH60 Segment 442,SH60,145.3,159.4,State PWD,National,14.1,4,earthen,2016,2015,active,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,621.6,5019,42,407,1,"{""M1"":1.06,""M2"":0.85,""M3"":1.0,""M4"":0.95,""M5"":1.16,""M6"":0.89,""M7"":1.08,""M8"":0.96,""M9"":0.94,""M10"":1.15,""M11"":0.95,""M12"":0.81}"
MA-SH50-SEG-0443,SH50 Segment 443,SH50,10.6,27.7,NHAI,Inter-State,17.1,2,gravel,2005,,active,LINESTRING(...),,Maharashtra,Solapur,Barshi,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,309,5159,28.2,385,1,"{""M1"":1.14,""M2"":0.97,""M3"":1.04,""M4"":0.92,""M5"":1.0,""M6"":0.84,""M7"":1.2,""M8"":1.09,""M9"":0.97,""M10"":0.82,""M11"":0.86,""M12"":0.95}"
MA-NH48-SEG-0444,NH48 Segment 444,NH48,129,147.1,NHAI,National,18.1,4,earthen,2007,,active,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,TRUE,80.6,19745,31.4,2192,1.5,"{""M1"":0.89,""M2"":0.88,""M3"":1.12,""M4"":1.12,""M5"":0.92,""M6"":1.19,""M7"":1.08,""M8"":0.91,""M9"":0.95,""M10"":1.02,""M11"":1.12,""M12"":0.83}"
MA-SH50-SEG-0445,SH50 Segment 445,SH50,123.9,144.9,State PWD,National,21,2,earthen,2017,,under_construction,LINESTRING(...),,Maharashtra,Dhule,Sakri,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,440.5,4138,15.5,487,0.5,"{""M1"":1.1,""M2"":1.07,""M3"":1.12,""M4"":0.93,""M5"":0.83,""M6"":0.95,""M7"":1.15,""M8"":1.07,""M9"":1.14,""M10"":1.0,""M11"":0.97,""M12"":1.02}"
MA-NH160-SEG-0446,NH160 Segment 446,NH160,166,174.2,PMGSY,Inter-State,8.2,6,gravel,2012,2011,under_construction,LINESTRING(...),,Maharashtra,Satara,Patan,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,917.2,8496,26.7,979,1,"{""M1"":1.18,""M2"":0.99,""M3"":1.07,""M4"":1.09,""M5"":1.07,""M6"":0.81,""M7"":0.86,""M8"":0.87,""M9"":0.95,""M10"":1.01,""M11"":1.05,""M12"":1.2}"
MA-SH50-SEG-0447,SH50 Segment 447,SH50,62.4,74.9,Municipality,Urban,12.5,6,earthen,2009,2017,under_construction,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,327.1,29102,32.5,3284,2,"{""M1"":0.89,""M2"":0.83,""M3"":0.82,""M4"":0.91,""M5"":1.08,""M6"":1.02,""M7"":0.9,""M8"":0.8,""M9"":1.05,""M10"":0.92,""M11"":1.2,""M12"":1.01}"
MA-NH48-SEG-0448,NH48 Segment 448,NH48,75.1,84,State PWD,State,8.9,2,gravel,2011,2010,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,FALSE,351.8,5065,33.7,366,1,"{""M1"":0.82,""M2"":1.01,""M3"":1.09,""M4"":0.95,""M5"":1.1,""M6"":0.8,""M7"":1.13,""M8"":1.02,""M9"":1.0,""M10"":0.81,""M11"":1.02,""M12"":0.92}"
MA-NH160-SEG-0449,NH160 Segment 449,NH160,153.5,159.2,State PWD,Urban,5.7,4,bitumen,2002,2017,under_construction,LINESTRING(...),,Maharashtra,Satara,Patan,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,946.9,10756,13.9,761,1.5,"{""M1"":0.98,""M2"":1.13,""M3"":1.02,""M4"":1.02,""M5"":0.87,""M6"":0.8,""M7"":1.17,""M8"":0.95,""M9"":0.82,""M10"":1.08,""M11"":0.89,""M12"":0.85}"
MA-SH60-SEG-0450,SH60 Segment 450,SH60,155.6,161.9,PMGSY,Urban,6.3,6,bitumen,2011,2019,active,LINESTRING(...),,Maharashtra,Raigad,Shrivardhan,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,442.5,11394,29.4,1151,1.5,"{""M1"":1.18,""M2"":1.17,""M3"":0.94,""M4"":1.06,""M5"":1.16,""M6"":1.17,""M7"":0.97,""M8"":1.07,""M9"":0.92,""M10"":0.99,""M11"":1.15,""M12"":0.99}"
MA-NH65-SEG-0451,NH65 Segment 451,NH65,92.1,101,NHAI,State,8.9,2,bitumen,2009,2008,active,LINESTRING(...),,Maharashtra,Sindhudurg,Sawantwadi,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,413.8,8867,12.2,581,1,"{""M1"":0.82,""M2"":1.09,""M3"":0.93,""M4"":1.14,""M5"":1.04,""M6"":1.17,""M7"":0.82,""M8"":0.9,""M9"":1.09,""M10"":0.81,""M11"":0.95,""M12"":0.93}"
MA-NH60-SEG-0452,NH60 Segment 452,NH60,5,22.1,PMGSY,Inter-State,17.1,4,gravel,2014,2012,active,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,480.4,28208,36.6,1822,2,"{""M1"":1.03,""M2"":1.01,""M3"":1.01,""M4"":0.9,""M5"":1.06,""M6"":0.97,""M7"":0.8,""M8"":0.87,""M9"":0.91,""M10"":1.14,""M11"":0.98,""M12"":1.15}"
MA-NH60-SEG-0453,NH60 Segment 453,NH60,108.2,115.2,Municipality,State,7,2,bitumen,2000,,under_construction,LINESTRING(...),,Maharashtra,Dhule,Sakri,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,353,2512,11.7,214,0.5,"{""M1"":1.16,""M2"":1.15,""M3"":0.83,""M4"":1.2,""M5"":0.84,""M6"":1.19,""M7"":0.9,""M8"":1.01,""M9"":0.85,""M10"":1.14,""M11"":1.01,""M12"":0.97}"
MA-NH60-SEG-0454,NH60 Segment 454,NH60,25.6,41.1,Municipality,National,15.5,4,gravel,2003,,active,LINESTRING(...),,Maharashtra,Solapur,Pandharpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,TRUE,548,2948,16,229,0.5,"{""M1"":0.87,""M2"":1.19,""M3"":0.93,""M4"":0.83,""M5"":0.86,""M6"":0.94,""M7"":0.97,""M8"":0.92,""M9"":1.16,""M10"":1.19,""M11"":0.91,""M12"":0.94}"
MA-NH65-SEG-0455,NH65 Segment 455,NH65,77.5,87.1,PMGSY,Inter-State,9.6,4,gravel,2019,2013,active,LINESTRING(...),,Maharashtra,Kolhapur,Radhanagari,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,745.1,8594,23.2,921,1,"{""M1"":1.03,""M2"":1.16,""M3"":0.87,""M4"":1.0,""M5"":0.86,""M6"":0.89,""M7"":0.86,""M8"":1.02,""M9"":0.89,""M10"":1.13,""M11"":1.12,""M12"":0.91}"
MA-SH50-SEG-0456,SH50 Segment 456,SH50,101.6,123,Municipality,Inter-State,21.4,2,concrete,2018,,active,LINESTRING(...),,Maharashtra,Nashik,Trimbak,ghat,steep,steep,medium,TRUE,FALSE,TRUE,FALSE,881.4,8740,28.4,756,1,"{""M1"":0.94,""M2"":0.85,""M3"":0.86,""M4"":0.82,""M5"":0.81,""M6"":1.02,""M7"":1.15,""M8"":1.04,""M9"":0.81,""M10"":0.81,""M11"":1.08,""M12"":0.9}"
MA-NH160-SEG-0457,NH160 Segment 457,NH160,1.7,20.7,PMGSY,Urban,19,6,bitumen,2004,2009,active,LINESTRING(...),,Maharashtra,Nashik,Sinnar,ghat,steep,steep,medium,TRUE,FALSE,TRUE,FALSE,955.3,5016,29.2,486,1,"{""M1"":1.13,""M2"":0.98,""M3"":1.0,""M4"":1.15,""M5"":0.8,""M6"":0.93,""M7"":1.03,""M8"":0.97,""M9"":1.12,""M10"":0.82,""M11"":1.08,""M12"":0.84}"
MA-SH60-SEG-0458,SH60 Segment 458,SH60,101.3,120.2,State PWD,Inter-State,18.9,6,gravel,2020,2011,active,LINESTRING(...),,Maharashtra,Solapur,Barshi,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,392.2,6166,42.6,640,1,"{""M1"":0.96,""M2"":0.97,""M3"":1.18,""M4"":1.14,""M5"":0.83,""M6"":1.02,""M7"":1.0,""M8"":0.82,""M9"":1.08,""M10"":0.83,""M11"":1.05,""M12"":1.13}"
MA-NH48-SEG-0459,NH48 Segment 459,NH48,161.2,169.3,NHAI,National,8.1,2,bitumen,2017,,under_construction,LINESTRING(...),,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,389.1,22844,23,1415,2,"{""M1"":0.93,""M2"":1.05,""M3"":1.04,""M4"":1.08,""M5"":0.96,""M6"":1.19,""M7"":1.09,""M8"":0.89,""M9"":1.04,""M10"":1.03,""M11"":1.04,""M12"":0.84}"
MA-SH60-SEG-0460,SH60 Segment 460,SH60,54.2,69,PMGSY,National,14.8,2,bitumen,2003,,under_construction,LINESTRING(...),,Maharashtra,Solapur,Mangalwedha,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,342.9,7056,27.3,502,1,"{""M1"":0.91,""M2"":1.11,""M3"":0.86,""M4"":0.81,""M5"":1.1,""M6"":0.86,""M7"":0.87,""M8"":0.96,""M9"":0.91,""M10"":1.02,""M11"":1.14,""M12"":1.14}"
MA-NH48-SEG-0461,NH48 Segment 461,NH48,49.7,61.4,Municipality,National,11.7,6,concrete,1999,,active,LINESTRING(...),,Maharashtra,Nashik,Trimbak,ghat,steep,steep,medium,TRUE,FALSE,TRUE,FALSE,792.9,7902,26.6,601,1,"{""M1"":1.11,""M2"":0.85,""M3"":0.81,""M4"":1.02,""M5"":0.83,""M6"":0.98,""M7"":0.87,""M8"":1.05,""M9"":0.88,""M10"":1.07,""M11"":0.85,""M12"":1.1}"
MA-NH48-SEG-0462,NH48 Segment 462,NH48,94.5,114.8,State PWD,National,20.3,2,earthen,2021,,active,LINESTRING(...),,Maharashtra,Kolhapur,Karveer,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,1057,8536,28.3,821,1,"{""M1"":1.17,""M2"":0.9,""M3"":0.81,""M4"":0.99,""M5"":0.99,""M6"":1.16,""M7"":0.92,""M8"":1.09,""M9"":1.09,""M10"":0.86,""M11"":1.1,""M12"":1.0}"
MA-SH60-SEG-0463,SH60 Segment 463,SH60,161.9,180.2,PMGSY,National,18.3,6,concrete,2010,,under_construction,LINESTRING(...),,Maharashtra,Raigad,Shrivardhan,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,506.5,14830,34.1,1182,1.5,"{""M1"":0.83,""M2"":0.82,""M3"":0.85,""M4"":1.11,""M5"":1.17,""M6"":0.88,""M7"":0.81,""M8"":1.0,""M9"":1.14,""M10"":0.88,""M11"":1.1,""M12"":0.94}"
MA-NH65-SEG-0464,NH65 Segment 464,NH65,117.4,139.4,NHAI,Inter-State,22,6,gravel,2019,,under_construction,LINESTRING(...),,Maharashtra,Nagpur,Kamptee,plain,plain,flat,medium,FALSE,FALSE,FALSE,TRUE,150.2,2525,39.3,283,0.5,"{""M1"":0.95,""M2"":0.82,""M3"":1.13,""M4"":0.85,""M5"":0.86,""M6"":1.2,""M7"":1.2,""M8"":1.13,""M9"":1.1,""M10"":0.97,""M11"":0.94,""M12"":0.99}"
MA-NH60-SEG-0465,NH60 Segment 465,NH60,182.8,196.1,State PWD,National,13.3,4,gravel,2019,2015,under_construction,LINESTRING(...),,Maharashtra,Dhule,Sakri,plateau,plain,flat,low,FALSE,FALSE,FALSE,TRUE,438.9,6092,25.8,478,1,"{""M1"":0.96,""M2"":1.19,""M3"":1.06,""M4"":1.17,""M5"":1.1,""M6"":0.87,""M7"":0.99,""M8"":0.87,""M9"":1.08,""M10"":0.93,""M11"":1.01,""M12"":1.17}"
MA-SH60-SEG-0466,SH60 Segment 466,SH60,102.5,126.9,PMGSY,Urban,24.4,6,bitumen,2020,,under_construction,LINESTRING(...),,Maharashtra,Solapur,Barshi,plateau,plain,flat,low,FALSE,FALSE,FALSE,TRUE,577.2,6784,10.3,610,1,"{""M1"":0.96,""M2"":0.86,""M3"":1.02,""M4"":1.09,""M5"":1.14,""M6"":0.98,""M7"":0.87,""M8"":0.94,""M9"":0.98,""M10"":0.93,""M11"":1.0,""M12"":1.11}"
MA-SH60-SEG-0467,SH60 Segment 467,SH60,39.6,56.8,State PWD,Urban,17.2,4,earthen,2002,,under_construction,LINESTRING(...),,Maharashtra,Kolhapur,Karveer,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,1110.6,6294,28.4,673,1,"{""M1"":1.08,""M2"":1.16,""M3"":0.84,""M4"":0.85,""M5"":1.13,""M6"":0.84,""M7"":0.85,""M8"":1.11,""M9"":1.15,""M10"":0.81,""M11"":1.15,""M12"":0.83}"
MA-NH65-SEG-0468,NH65 Segment 468,NH65,10.6,30.5,State PWD,Urban,19.9,4,concrete,2002,2016,active,LINESTRING(...),,Maharashtra,Nashik,Trimbak,ghat,steep,steep,medium,TRUE,FALSE,TRUE,TRUE,976.7,11326,14.6,1246,1.5,"{""M1"":0.9,""M2"":1.04,""M3"":1.05,""M4"":0.86,""M5"":1.0,""M6"":0.87,""M7"":1.11,""M8"":0.85,""M9"":1.08,""M10"":0.86,""M11"":1.09,""M12"":0.82}"
MA-SH60-SEG-0469,SH60 Segment 469,SH60,112.2,123.8,Municipality,Inter-State,11.6,2,earthen,2020,2018,under_construction,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,369.7,24606,19,1909,2,"{""M1"":1.03,""M2"":0.85,""M3"":0.81,""M4"":1.01,""M5"":0.96,""M6"":1.06,""M7"":0.86,""M8"":1.05,""M9"":0.91,""M10"":0.87,""M11"":0.93,""M12"":1.18}"
MA-NH160-SEG-0470,NH160 Segment 470,NH160,27,49.4,Municipality,National,22.4,6,earthen,2007,2012,active,LINESTRING(...),,Maharashtra,Kolhapur,Panhala,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,918.1,6387,21.6,716,1,"{""M1"":1.04,""M2"":1.0,""M3"":1.13,""M4"":0.84,""M5"":1.18,""M6"":1.12,""M7"":0.84,""M8"":1.06,""M9"":0.95,""M10"":1.14,""M11"":1.05,""M12"":0.92}"
MA-NH60-SEG-0471,NH60 Segment 471,NH60,27.4,38.6,NHAI,State,11.2,2,gravel,2021,2017,active,LINESTRING(...),,Maharashtra,Nagpur,Umred,plain,plain,flat,medium,FALSE,FALSE,FALSE,FALSE,119.4,5586,21.4,387,1,"{""M1"":0.87,""M2"":0.99,""M3"":1.11,""M4"":0.88,""M5"":1.07,""M6"":0.94,""M7"":1.03,""M8"":0.82,""M9"":0.89,""M10"":1.08,""M11"":1.15,""M12"":0.94}"
MA-NH160-SEG-0472,NH160 Segment 472,NH160,197.5,221,PMGSY,National,23.5,4,gravel,2007,,active,LINESTRING(...),,Maharashtra,Raigad,Mahad,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,290.4,11826,18.3,973,1.5,"{""M1"":1.09,""M2"":1.06,""M3"":0.9,""M4"":1.12,""M5"":1.05,""M6"":0.9,""M7"":0.82,""M8"":0.94,""M9"":0.82,""M10"":0.91,""M11"":0.96,""M12"":1.08}"
MA-SH60-SEG-0473,SH60 Segment 473,SH60,64.9,80.3,State PWD,National,15.4,6,concrete,2015,,active,LINESTRING(...),,Maharashtra,Sindhudurg,Malvan,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,477.7,11944,10.6,1066,1.5,"{""M1"":1.2,""M2"":0.83,""M3"":1.07,""M4"":0.86,""M5"":0.88,""M6"":1.01,""M7"":1.2,""M8"":0.99,""M9"":0.88,""M10"":1.14,""M11"":0.84,""M12"":0.91}"
MA-NH60-SEG-0474,NH60 Segment 474,NH60,173.1,179.2,NHAI,Urban,6.1,6,earthen,2004,,active,LINESTRING(...),,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,488.9,23877,28.1,2321,2,"{""M1"":0.81,""M2"":0.88,""M3"":1.08,""M4"":1.15,""M5"":0.84,""M6"":0.85,""M7"":1.12,""M8"":0.99,""M9"":0.97,""M10"":0.9,""M11"":0.89,""M12"":0.83}"
MA-NH65-SEG-0475,NH65 Segment 475,NH65,66.9,82.6,PMGSY,National,15.7,2,concrete,2014,2017,active,LINESTRING(...),,Maharashtra,Nagpur,Hingna,plain,plain,flat,medium,FALSE,FALSE,FALSE,TRUE,74.6,6679,16.3,401,1,"{""M1"":0.82,""M2"":0.98,""M3"":0.98,""M4"":1.06,""M5"":0.85,""M6"":1.03,""M7"":1.19,""M8"":1.08,""M9"":0.83,""M10"":0.95,""M11"":1.11,""M12"":1.18}"
MA-SH50-SEG-0476,SH50 Segment 476,SH50,186.8,193.1,NHAI,National,6.3,2,bitumen,2020,2014,under_construction,LINESTRING(...),,Maharashtra,Solapur,Pandharpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,160.1,6972,34.1,680,1,"{""M1"":1.0,""M2"":1.04,""M3"":1.19,""M4"":0.84,""M5"":1.01,""M6"":0.85,""M7"":0.89,""M8"":0.89,""M9"":0.99,""M10"":0.98,""M11"":1.11,""M12"":0.95}"
MA-SH60-SEG-0477,SH60 Segment 477,SH60,6.2,13.7,NHAI,Urban,7.5,2,earthen,2000,,under_construction,LINESTRING(...),,Maharashtra,Sindhudurg,Sawantwadi,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,TRUE,449.8,13628,43.5,1266,1.5,"{""M1"":1.12,""M2"":0.83,""M3"":0.81,""M4"":0.9,""M5"":0.96,""M6"":1.17,""M7"":1.13,""M8"":0.9,""M9"":0.97,""M10"":0.99,""M11"":1.01,""M12"":0.85}"
MA-NH160-SEG-0478,NH160 Segment 478,NH160,97.1,108.2,Municipality,State,11.1,6,concrete,2014,,active,LINESTRING(...),,Maharashtra,Kolhapur,Panhala,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,1127,5667,10.1,401,1,"{""M1"":0.85,""M2"":1.05,""M3"":0.98,""M4"":0.99,""M5"":0.8,""M6"":0.87,""M7"":0.84,""M8"":1.2,""M9"":0.95,""M10"":0.88,""M11"":1.07,""M12"":0.86}"
MA-NH65-SEG-0479,NH65 Segment 479,NH65,63.5,83,State PWD,Inter-State,19.5,4,gravel,2001,2013,under_construction,LINESTRING(...),,Maharashtra,Satara,Karad,ghat,steep,steep,high,TRUE,FALSE,TRUE,FALSE,638,9345,43.7,859,1,"{""M1"":0.88,""M2"":0.9,""M3"":1.17,""M4"":0.86,""M5"":0.89,""M6"":0.99,""M7"":1.02,""M8"":1.13,""M9"":1.07,""M10"":0.94,""M11"":0.93,""M12"":0.92}"
MA-NH160-SEG-0480,NH160 Segment 480,NH160,16.1,28.5,Municipality,Inter-State,12.4,6,gravel,2010,,under_construction,LINESTRING(...),,Maharashtra,Solapur,Pandharpur,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,144.1,5865,24.6,492,1,"{""M1"":0.82,""M2"":1.19,""M3"":1.05,""M4"":0.81,""M5"":1.17,""M6"":0.82,""M7"":0.89,""M8"":1.14,""M9"":1.01,""M10"":0.85,""M11"":1.01,""M12"":1.0}"
MA-NH65-SEG-0481,NH65 Segment 481,NH65,152.3,175.2,PMGSY,National,22.9,2,gravel,2003,2015,active,LINESTRING(...),,Maharashtra,Pune,Haveli,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,TRUE,291.9,26351,20.4,2479,2,"{""M1"":0.83,""M2"":0.83,""M3"":0.95,""M4"":1.05,""M5"":1.17,""M6"":1.0,""M7"":0.96,""M8"":1.08,""M9"":0.95,""M10"":1.03,""M11"":0.82,""M12"":1.1}"
MA-NH60-SEG-0482,NH60 Segment 482,NH60,31,55.8,State PWD,Inter-State,24.8,2,bitumen,2002,,under_construction,LINESTRING(...),,Maharashtra,Raigad,Mahad,coastal,hilly,moderate,high,FALSE,TRUE,FALSE,FALSE,388.6,7172,38.6,598,1,"{""M1"":1.11,""M2"":0.96,""M3"":1.1,""M4"":0.94,""M5"":0.89,""M6"":1.08,""M7"":1.04,""M8"":0.86,""M9"":0.86,""M10"":1.17,""M11"":0.92,""M12"":1.13}"
MA-NH65-SEG-0483,NH65 Segment 483,NH65,46,60.3,Municipality,State,14.3,2,concrete,2012,2019,active,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,364.3,25401,43,2180,2,"{""M1"":1.09,""M2"":0.92,""M3"":1.09,""M4"":0.81,""M5"":1.17,""M6"":1.05,""M7"":1.14,""M8"":0.88,""M9"":1.05,""M10"":1.1,""M11"":1.1,""M12"":1.11}"
MA-NH60-SEG-0484,NH60 Segment 484,NH60,59.9,70.4,State PWD,National,10.5,2,bitumen,2014,,active,LINESTRING(...),,Maharashtra,Satara,Karad,ghat,steep,steep,high,TRUE,FALSE,TRUE,TRUE,911,7229,32,598,1,"{""M1"":1.19,""M2"":1.14,""M3"":0.81,""M4"":0.86,""M5"":1.06,""M6"":1.08,""M7"":1.02,""M8"":0.95,""M9"":0.84,""M10"":1.15,""M11"":1.11,""M12"":0.89}"
MA-NH65-SEG-0485,NH65 Segment 485,NH65,16.6,37.4,Municipality,National,20.8,6,bitumen,2013,,active,LINESTRING(...),,Maharashtra,Pune,Bhor,urban_corridor,plain,moderate,medium,FALSE,FALSE,FALSE,FALSE,351.4,28865,10.3,2446,2,"{""M1"":0.84,""M2"":1.02,""M3"":1.07,""M4"":0.93,""M5"":0.92,""M6"":0.86,""M7"":1.15,""M8"":1.18,""M9"":0.94,""M10"":0.85,""M11"":1.1,""M12"":0.85}"
MA-SH50-SEG-0486,SH50 Segment 486,SH50,4.8,15.1,State PWD,Urban,10.3,2,concrete,2000,,under_construction,LINESTRING(...),,Maharashtra,Dhule,Dhule,plateau,plain,flat,low,FALSE,FALSE,FALSE,FALSE,526.8,5470,43.3,421,1,"{""M1"":0.94,""M2"":1.13,""M3"":0.96,""M4"":0.88,""M5"":1.06,""M6"":1.08,""M7"":1.06,""M8"":0.93,""M9"":1.16,""M10"":0.93,""M11"":1.09,""M12"":1.19}"
