road_id,last_lidar_survey_date,lidar_source,point_density_pts_per_m2,lidar_quality_score,pothole_count,pothole_total_volume_m3,avg_pothole_depth_mm,max_pothole_depth_mm,pothole_areas_m2,avg_rut_depth_mm,max_rut_depth_mm,roughness_proxy,damaged_area_percent,scan_id,las_filename,potree_url
MA-NH60-SEG-0419,2025-09-13,mobile,97.7,40,80,7.3826,139.5,246,"[1.066, 1.181, 0.67, 0.124, 1.113, 1.075, 0.785, 0.064, 0.282, 0.644, 1.008, 0.136, 0.982, 0.706, 0.704, 1.109, 0.119, 0.643, 0.193, 0.132, 0.835, 0.411, 0.976, 1.11, 0.193, 0.305, 0.352, 0.899, 0.622, 0.673, 0.734, 0.959, 0.762, 0.943, 0.734, 0.251, 0.814, 0.891, 0.294, 1.192, 0.42, 0.981, 0.331, 0.824, 1.046, 1.153, 0.342, 0.197, 0.741, 0.873, 0.431, 0.886, 0.771, 1.066, 0.965, 1.074, 0.947, 0.153, 0.97, 0.634, 0.344, 0.169, 0.692, 1.047, 0.809, 0.894, 0.113, 0.093, 0.55, 0.705, 0.87, 0.34, 0.871, 0.559, 0.207, 1.152, 0.07, 1.081, 0.898, 0.972]",10.3,14.2,3.87,0.0355,0709a36d-5f97-4da2-8c28-2010da528ff5,0709a36d-5f97-4da2-8c28-2010da528ff5.laz,https://potree.example.com/viewer/0709a36d-5f97-4da2-8c28-2010da528ff5
MA-NH65-SEG-0420,2025-08-30,mobile,297.7,72,79,6.8802,149.6,250,"[0.196, 0.277, 0.317, 0.598, 0.297, 0.14, 1.08, 0.446, 0.874, 0.365, 0.059, 0.873, 0.629, 0.214, 0.327, 0.398, 0.919, 0.087, 0.196, 0.746, 0.073, 0.399, 0.48, 0.288, 0.976, 1.195, 1.122, 0.778, 1.03, 0.204, 0.62, 0.259, 0.659, 0.68, 1.068, 0.891, 0.082, 0.661, 0.869, 0.468, 0.863, 0.383, 0.348, 0.5, 0.133, 0.337, 0.066, 0.881, 0.53, 0.708, 0.954, 1.077, 0.304, 0.995, 0.464, 0.368, 0.337, 1.046, 0.408, 0.703, 0.939, 1.147, 0.735, 0.259, 0.428, 0.874, 0.387, 0.517, 0.329, 0.475, 0.052, 0.782, 0.294, 0.742, 0.176, 0.251, 0.054, 0.74, 1.108]",9.1,9.9,3.06,0.0315,b903fc9c-327f-48d0-8eae-9b105290fe58,b903fc9c-327f-48d0-8eae-9b105290fe58.laz,https://potree.example.com/viewer/b903fc9c-327f-48d0-8eae-9b105290fe58
MA-NH160-SEG-0421,2025-10-04,mobile,162.3,40,27,2.0767,116.3,247,"[0.253, 1.16, 0.661, 0.998, 1.115, 0.201, 0.637, 0.684, 0.109, 1.051, 0.705, 0.825, 0.464, 0.21, 0.576, 0.061, 1.051, 0.41, 1.081, 0.487, 0.321, 0.468, 0.406, 0.993, 0.755, 0.809, 0.378]",13.8,23.3,2.71,0.0181,906ea6c6-b19f-420b-b4d6-6df13497112b,906ea6c6-b19f-420b-b4d6-6df13497112b.laz,https://potree.example.com/viewer/906ea6c6-b19f-420b-b4d6-6df13497112b
MA-NH160-SEG-0422,2025-02-25,mobile,122.8,40,34,3.0652,138,246,"[0.431, 1.03, 0.135, 0.588, 0.077, 0.893, 1.04, 0.363, 0.279, 0.305, 1.07, 0.32, 0.76, 0.66, 0.373, 0.557, 0.888, 0.943, 0.952, 0.855, 0.595, 0.645, 1.09, 0.905, 0.587, 0.453, 0.794, 0.559, 0.767, 0.079, 0.195, 0.55, 0.529, 0.308]",8.4,8.6,3.46,0.0251,37551861-25f3-4b03-8191-32798a5364ae,37551861-25f3-4b03-8191-32798a5364ae.laz,https://potree.example.com/viewer/37551861-25f3-4b03-8191-32798a5364ae
MA-NH48-SEG-0423,2025-04-26,mobile,232.5,50,9,0.942,164.3,232,"[0.713, 0.688, 0.743, 0.242, 0.249, 0.897, 1.111, 0.821, 0.38]",2.5,3.1,2.32,0.0062,f3a1ce14-8094-439d-b26f-50cbdd3ce14a,f3a1ce14-8094-439d-b26f-50cbdd3ce14a.laz,https://potree.example.com/viewer/f3a1ce14-8094-439d-b26f-50cbdd3ce14a
MA-NH48-SEG-0424,2025-08-08,phone,10,40,16,1.1243,137.8,242,"[1.064, 0.219, 0.863, 0.317, 0.162, 0.684, 0.491, 1.141, 0.897, 0.915, 0.251, 0.145, 0.217, 0.425, 0.381, 0.416]",5.6,8.8,2.8,0.0039,3a50641a-dfce-48f9-b4d4-d0755c653ccc,3a50641a-dfce-48f9-b4d4-d0755c653ccc.laz,https://potree.example.com/viewer/3a50641a-dfce-48f9-b4d4-d0755c653ccc
MA-NH65-SEG-0425,2025-11-30,mobile,213.5,55,33,3.3923,130,246,"[0.714, 0.545, 1.18, 0.079, 0.403, 0.765, 0.191, 0.347, 0.139, 0.783, 0.72, 1.103, 0.75, 1.181, 1.136, 0.977, 0.489, 1.13, 0.909, 0.926, 1.114, 0.823, 0.577, 0.77, 0.171, 0.865, 0.317, 0.965, 0.905, 0.948, 1.179, 0.693, 0.973]",9,14.7,2.94,0.0159,237555ac-f203-4230-9f6b-4a5ef0045c3b,237555ac-f203-4230-9f6b-4a5ef0045c3b.laz,https://potree.example.com/viewer/237555ac-f203-4230-9f6b-4a5ef0045c3b
MA-NH65-SEG-0426,2025-11-12,mobile,240.6,64,4,0.3569,173.8,213,"[0.682, 0.596, 0.629, 0.235]",2.9,3.8,2.2,0.0023,99c8ba33-a6d9-4b2e-9cef-528a14c9943d,99c8ba33-a6d9-4b2e-9cef-528a14c9943d.laz,https://potree.example.com/viewer/99c8ba33-a6d9-4b2e-9cef-528a14c9943d
MA-NH160-SEG-0427,2025-12-25,mobile,97.3,40,45,4.2025,135.8,247,"[1.103, 0.387, 1.013, 0.435, 0.723, 0.584, 1.015, 1.064, 0.44, 0.3, 0.991, 0.33, 0.409, 0.218, 0.209, 1.044, 0.286, 0.953, 0.708, 0.211, 0.52, 0.845, 0.431, 0.433, 0.999, 0.908, 0.386, 0.345, 0.1, 0.599, 1.072, 1.176, 0.098, 1.08, 0.992, 0.954, 0.6, 0.979, 1.048, 0.781, 0.333, 0.473, 0.769, 0.879, 0.808]",3.6,3.6,2.72,0.0189,f3679720-ab15-4b6a-ab89-3cfddbb78e4c,f3679720-ab15-4b6a-ab89-3cfddbb78e4c.laz,https://potree.example.com/viewer/f3679720-ab15-4b6a-ab89-3cfddbb78e4c
MA-SH60-SEG-0428,2025-08-04,phone,6.9,40,6,0.5275,143.7,241,"[0.082, 0.781, 0.852, 0.467, 1.133, 0.944]",3.1,5,2.44,0.0031,3ea49962-a695-47f6-95f8-641a3821f771,3ea49962-a695-47f6-95f8-641a3821f771.laz,https://potree.example.com/viewer/3ea49962-a695-47f6-95f8-641a3821f771
MA-NH160-SEG-0429,2025-04-21,drone,365.8,88,60,4.8956,131,247,"[0.908, 0.686, 0.768, 0.87, 0.937, 0.605, 1.118, 0.273, 0.996, 0.867, 0.668, 0.727, 0.943, 0.775, 1.111, 0.53, 1.136, 1.191, 0.22, 0.367, 0.644, 0.708, 0.387, 0.725, 0.685, 0.143, 1.19, 0.884, 0.383, 0.55, 0.682, 0.74, 1.103, 0.452, 0.193, 0.8, 0.76, 0.303, 0.322, 0.949, 0.944, 1.17, 0.577, 1.041, 1.11, 0.838, 0.298, 0.06, 0.367, 0.383, 0.223, 1.148, 1.193, 0.758, 0.119, 0.452, 1.079, 0.171, 0.122, 0.196]",17.3,23.6,3.95,0.0228,0b4d060b-cefe-4e3a-973d-fa2596703b90,0b4d060b-cefe-4e3a-973d-fa2596703b90.laz,https://potree.example.com/viewer/0b4d060b-cefe-4e3a-973d-fa2596703b90
MA-NH160-SEG-0430,2025-06-29,mobile,130.4,40,61,5.3732,131.7,249,"[1.071, 1.008, 0.757, 0.826, 1.113, 0.954, 0.436, 1.04, 0.073, 0.979, 1.132, 0.568, 0.078, 1.172, 1.091, 0.546, 0.352, 0.558, 0.467, 0.698, 0.79, 1.165, 0.5, 0.792, 0.542, 1.16, 0.631, 0.993, 0.202, 0.628, 0.932, 0.357, 1.027, 0.743, 0.531, 0.251, 0.634, 0.3, 0.498, 0.906, 0.252, 0.859, 0.73, 0.988, 0.216, 0.065, 0.41, 0.144, 0.189, 0.687, 0.43, 0.653, 0.908, 0.091, 0.855, 0.351, 0.755, 0.804, 0.648, 0.693, 0.162]",7.6,11.7,2.49,0.0232,370c0ac3-4933-488c-8e70-75e0282dd24b,370c0ac3-4933-488c-8e70-75e0282dd24b.laz,https://potree.example.com/viewer/370c0ac3-4933-488c-8e70-75e0282dd24b
MA-SH50-SEG-0431,2025-10-27,mobile,134.8,40,39,3.3628,137.2,249,"[0.906, 0.218, 0.543, 0.403, 0.63, 0.055, 0.782, 0.947, 0.103, 0.963, 0.091, 0.796, 0.421, 1.136, 0.714, 0.612, 1.004, 1.156, 0.976, 1.01, 0.645, 0.352, 0.443, 0.062, 0.32, 0.702, 0.808, 0.789, 0.599, 1.152, 0.897, 0.865, 0.438, 0.702, 0.962, 0.802, 0.212, 0.962, 0.689]",9.6,11.3,2.11,0.0244,2bf34629-02d8-4d8e-8e0c-41ec976d4c6b,2bf34629-02d8-4d8e-8e0c-41ec976d4c6b.laz,https://potree.example.com/viewer/2bf34629-02d8-4d8e-8e0c-41ec976d4c6b
MA-SH50-SEG-0432,2025-03-09,mobile,145.1,40,3,0.1285,149,227,"[0.263, 0.444, 0.099]",6,8.5,2.75,0.001,96729c7a-7745-4669-bf75-e3913a59bdbd,96729c7a-7745-4669-bf75-e3913a59bdbd.laz,https://potree.example.com/viewer/96729c7a-7745-4669-bf75-e3913a59bdbd
MA-NH160-SEG-0433,2025-07-17,mobile,87.7,40,78,6.5598,130.8,248,"[0.583, 0.999, 0.13, 0.935, 0.469, 1.049, 0.611, 0.625, 0.343, 0.913, 0.061, 1.08, 0.066, 0.079, 1.048, 0.235, 1.096, 0.882, 0.06, 0.359, 1.078, 0.139, 0.195, 1.188, 0.487, 0.746, 0.564, 0.429, 0.855, 1.018, 1.062, 1.081, 0.539, 0.643, 0.303, 0.233, 0.686, 0.672, 0.187, 0.67, 0.536, 0.61, 0.73, 0.551, 0.766, 0.214, 0.803, 0.334, 0.24, 0.647, 0.962, 0.797, 0.232, 1.111, 0.069, 0.736, 1.147, 0.199, 0.881, 1.036, 0.62, 0.294, 1.086, 1.006, 0.105, 0.117, 1.154, 0.855, 0.196, 0.553, 0.379, 0.713, 0.979, 1.192, 1.101, 0.98, 0.417, 0.783]",7.4,9.9,2.45,0.0245,e993f09b-4222-4bb6-8ae7-fc3ad48b03a0,e993f09b-4222-4bb6-8ae7-fc3ad48b03a0.laz,https://potree.example.com/viewer/e993f09b-4222-4bb6-8ae7-fc3ad48b03a0
MA-NH48-SEG-0434,2025-07-08,mobile,261.6,62,42,4.1929,154.9,237,"[0.554, 0.467, 0.954, 0.299, 0.24, 1.18, 0.814, 0.127, 1.131, 0.574, 0.095, 0.965, 0.924, 0.238, 1.037, 0.467, 0.598, 0.512, 0.75, 0.295, 1.083, 0.702, 0.462, 0.641, 0.721, 0.166, 0.981, 0.977, 1.198, 0.224, 1.027, 0.556, 0.637, 0.666, 0.464, 0.602, 0.365, 0.781, 1.022, 0.726, 0.294, 0.301]",8.8,11.9,2.52,0.0276,a59e0286-916e-48e2-9e7a-0ec6201125e7,a59e0286-916e-48e2-9e7a-0ec6201125e7.laz,https://potree.example.com/viewer/a59e0286-916e-48e2-9e7a-0ec6201125e7
MA-NH65-SEG-0435,2025-03-17,mobile,81.7,40,64,5.6715,138.3,248,"[0.757, 0.192, 0.407, 1.084, 0.501, 0.581, 0.786, 0.303, 0.229, 0.152, 0.558, 1.007, 0.217, 1.135, 0.989, 0.188, 0.511, 0.177, 0.855, 0.687, 0.601, 0.268, 0.165, 0.887, 0.811, 0.885, 0.451, 0.25, 0.414, 1.198, 0.687, 0.153, 0.522, 0.577, 0.948, 1.092, 0.833, 0.226, 1.139, 0.695, 1.048, 0.274, 1.01, 0.566, 0.118, 0.3, 0.982, 0.614, 0.74, 0.319, 0.463, 0.478, 0.509, 0.631, 0.523, 0.768, 0.746, 1.134, 1.092, 0.976, 1.091, 0.953, 1.032, 0.379]",5.2,8.8,3.22,0.0187,5ebd0131-3712-42cb-98a6-73a546af3816,5ebd0131-3712-42cb-98a6-73a546af3816.laz,https://potree.example.com/viewer/5ebd0131-3712-42cb-98a6-73a546af3816
MA-SH60-SEG-0436,2025-05-19,mobile,248.1,61,7,0.5799,141.1,241,"[0.199, 0.911, 0.916, 0.333, 0.215, 0.743, 0.551]",13.7,15.5,3.65,0.0031,ea0b2ff6-b2a6-4fd2-bc73-ace91c75c66e,ea0b2ff6-b2a6-4fd2-bc73-ace91c75c66e.laz,https://potree.example.com/viewer/ea0b2ff6-b2a6-4fd2-bc73-ace91c75c66e
MA-NH65-SEG-0437,2025-05-10,mobile,150.4,40,8,0.6805,145.1,241,"[0.684, 0.169, 0.066, 0.364, 0.406, 0.121, 1.113, 0.978]",4.9,5.4,2.85,0.0017,4c41faf3-31cb-4749-9eb2-4928837c3150,4c41faf3-31cb-4749-9eb2-4928837c3150.laz,https://potree.example.com/viewer/4c41faf3-31cb-4749-9eb2-4928837c3150
MA-NH48-SEG-0438,2025-07-22,drone,434.8,100,37,2.9291,158.5,247,"[0.098, 0.558, 1.177, 0.728, 0.113, 0.173, 0.7, 0.662, 0.213, 0.13, 0.9, 0.441, 0.406, 0.908, 0.368, 0.105, 0.765, 0.567, 0.135, 0.95, 0.102, 0.675, 0.58, 0.304, 0.693, 1.081, 0.872, 0.299, 0.497, 0.101, 1.013, 0.606, 0.939, 0.168, 0.138, 0.178, 0.425]",11.6,17,3.5,0.0226,c40066d8-eeb5-488a-a5a9-2a633aa302a8,c40066d8-eeb5-488a-a5a9-2a633aa302a8.laz,https://potree.example.com/viewer/c40066d8-eeb5-488a-a5a9-2a633aa302a8
MA-NH65-SEG-0439,2025-05-19,mobile,237.8,55,7,0.6145,141.3,219,"[0.788, 0.232, 0.768, 1.044, 0.661, 0.445, 0.244]",4.5,6.5,2.06,0.0023,af89042e-c65e-446d-90d9-ebc9b4732eb9,af89042e-c65e-446d-90d9-ebc9b4732eb9.laz,https://potree.example.com/viewer/af89042e-c65e-446d-90d9-ebc9b4732eb9
MA-SH60-SEG-0440,2025-11-23,mobile,110.8,40,148,12.2542,138.1,249,"[0.156, 0.094, 0.306, 0.381, 0.912, 0.927, 0.319, 0.427, 1.172, 0.256, 0.226, 0.16, 0.334, 1.027, 0.434, 0.524, 0.884, 0.182, 0.072, 0.652, 0.831, 0.962, 0.315, 0.097, 0.623, 1.158, 0.089, 0.82, 0.966, 0.214, 1.039, 0.808, 0.59, 0.898, 0.408, 0.149, 1.058, 0.262, 0.138, 0.849, 0.23, 0.207, 1.088, 0.497, 0.545, 0.375, 0.9, 0.519, 0.776, 0.288, 0.511, 0.943, 0.679, 0.855, 0.258, 0.199, 1.011, 1.042, 0.808, 0.803, 0.33, 0.445, 0.957, 0.266, 0.932, 1.036, 0.791, 0.916, 0.309, 1.132, 0.53, 0.228, 1.153, 0.172, 1.15, 1.139, 1.158, 0.222, 0.812, 0.369, 0.526, 0.556, 0.448, 0.552, 0.466, 0.228, 1.047, 1.196, 1.099, 0.563, 1.012, 0.121, 0.455, 0.968, 0.851, 0.32, 0.589, 1.11, 0.741, 0.333, 0.165, 0.292, 1.049, 1.156, 1.103, 0.587, 0.441, 0.939, 0.427, 1.142, 0.586, 0.244, 0.535, 0.298, 0.234, 0.99, 0.547, 0.747, 0.101, 0.987, 0.116, 0.467, 1.154, 0.289, 0.153, 0.775, 0.142, 0.594, 0.766, 0.917, 0.629, 1.124, 0.206, 1.095, 0.626, 0.729, 0.498, 0.886, 0.417, 0.322, 0.693, 1.168, 0.359, 0.797, 0.391, 0.186, 0.977, 1.195]",6.8,10.6,3.36,0.0394,956a0e47-82d3-4dff-bea2-560577ad8021,956a0e47-82d3-4dff-bea2-560577ad8021.laz,https://potree.example.com/viewer/956a0e47-82d3-4dff-bea2-560577ad8021
MA-NH65-SEG-0441,2025-04-28,mobile,179.9,40,20,1.6993,139.6,245,"[1.033, 0.133, 0.535, 0.996, 0.467, 0.18, 0.498, 0.825, 0.921, 0.951, 1.064, 0.358, 0.219, 1.065, 0.701, 1.194, 0.704, 0.171, 0.327, 0.066]",7.3,13,2.35,0.0163,02426c27-a364-4fad-b638-0f3706c5617c,02426c27-a364-4fad-b638-0f3706c5617c.laz,https://potree.example.com/viewer/02426c27-a364-4fad-b638-0f3706c5617c
MA-SH60-SEG-0442,2025-02-22,drone,351,91,20,1.8848,129.6,233,"[0.689, 1.169, 1.139, 0.937, 0.437, 0.101, 0.993, 0.245, 0.715, 0.521, 0.927, 0.92, 0.359, 0.156, 0.707, 1.041, 0.194, 0.943, 0.246, 0.803]",17.7,21.2,3.33,0.0094,fa9cb23a-6c5e-47fd-96d5-6cb55bf2f2eb,fa9cb23a-6c5e-47fd-96d5-6cb55bf2f2eb.laz,https://potree.example.com/viewer/fa9cb23a-6c5e-47fd-96d5-6cb55bf2f2eb
MA-SH50-SEG-0443,2025-11-26,mobile,146,45,11,0.914,157.1,241,"[0.093, 0.701, 0.295, 0.279, 0.701, 0.285, 0.064, 0.97, 1.029, 0.5, 0.233]",2.9,3.5,2.27,0.003,480e4a0b-d80e-4d8f-a020-7f1feeb7d50c,480e4a0b-d80e-4d8f-a020-7f1feeb7d50c.laz,https://potree.example.com/viewer/480e4a0b-d80e-4d8f-a020-7f1feeb7d50c
MA-NH48-SEG-0444,2025-12-17,mobile,191.7,40,88,7.4651,143.2,248,"[0.063, 0.511, 0.781, 0.143, 0.698, 0.113, 1.049, 0.323, 0.831, 0.955, 0.133, 0.858, 0.672, 0.334, 0.314, 0.62, 0.237, 0.272, 0.068, 0.792, 1.019, 0.426, 1.013, 0.443, 0.561, 0.419, 1.068, 0.866, 0.848, 0.094, 0.706, 1.031, 0.188, 0.084, 0.499, 0.168, 0.72, 0.878, 0.828, 0.475, 0.396, 0.849, 0.12, 0.441, 0.362, 0.458, 0.845, 0.27, 0.051, 0.469, 0.955, 0.278, 0.729, 0.907, 0.808, 0.633, 0.698, 0.614, 0.978, 0.64, 0.583, 0.153, 0.974, 0.455, 0.91, 0.779, 0.294, 0.206, 1.115, 1.017, 1.069, 0.873, 0.123, 0.9, 0.737, 0.163, 0.271, 0.703, 0.386, 1.103, 0.478, 0.106, 1.087, 0.061, 0.265, 0.912, 0.667, 0.517]",8,9.6,2.43,0.0279,ac5cd152-6a5a-4a14-88f2-09ae29882a95,ac5cd152-6a5a-4a14-88f2-09ae29882a95.laz,https://potree.example.com/viewer/ac5cd152-6a5a-4a14-88f2-09ae29882a95
MA-SH50-SEG-0445,2025-04-12,phone,13.4,40,15,1.6048,140.5,248,"[0.909, 0.534, 0.988, 0.893, 0.523, 0.474, 0.292, 0.994, 1.175, 1.04, 1.015, 0.623, 0.723, 0.687, 0.169]",4.5,5.4,1.54,0.0053,1c22ee3e-d74c-42c0-abeb-3c0623343f8b,1c22ee3e-d74c-42c0-abeb-3c0623343f8b.laz,https://potree.example.com/viewer/1c22ee3e-d74c-42c0-abeb-3c0623343f8b
MA-NH160-SEG-0446,2025-03-12,mobile,99.6,40,21,1.705,148,246,"[0.614, 0.343, 0.242, 1.078, 0.59, 0.396, 0.983, 0.328, 0.858, 1.011, 0.219, 0.572, 1.073, 0.37, 1.119, 1.087, 0.418, 0.252, 0.364, 0.208, 0.244]",11.7,16.2,3.68,0.0151,fce4a045-0689-4cbc-af19-b989cebaf86a,fce4a045-0689-4cbc-af19-b989cebaf86a.laz,https://potree.example.com/viewer/fce4a045-0689-4cbc-af19-b989cebaf86a
MA-SH50-SEG-0447,2025-09-18,mobile,149.7,40,52,4.289,130.1,245,"[1.083, 0.976, 0.416, 0.37, 0.952, 0.19, 0.545, 0.179, 0.61, 0.551, 1.012, 0.827, 0.178, 1.108, 1.085, 0.154, 1.084, 1.153, 0.941, 0.402, 0.548, 0.361, 0.429, 0.524, 0.332, 1.162, 0.915, 0.752, 0.633, 0.386, 1.171, 0.401, 0.377, 0.589, 0.475, 0.683, 0.94, 0.845, 0.179, 0.113, 0.441, 0.338, 0.975, 0.769, 0.566, 0.652, 0.904, 0.473, 0.793, 0.56, 0.89, 0.141]",6.7,7.3,3.55,0.0265,d4627737-03bd-4e7f-bf92-1bc6f7cb959b,d4627737-03bd-4e7f-bf92-1bc6f7cb959b.laz,https://potree.example.com/viewer/d4627737-03bd-4e7f-bf92-1bc6f7cb959b
MA-NH48-SEG-0448,2025-07-22,mobile,239.9,56,5,0.2519,88.2,149,"[0.55, 0.153, 0.771, 0.515, 0.877]",4.1,4.7,1.53,0.0032,9887427c-602f-4d14-9d55-2195d2837841,9887427c-602f-4d14-9d55-2195d2837841.laz,https://potree.example.com/viewer/9887427c-602f-4d14-9d55-2195d2837841
MA-NH160-SEG-0449,2025-07-26,mobile,253.6,60,16,1.1337,170.8,246,"[1.027, 0.29, 0.216, 0.195, 0.822, 0.268, 0.381, 0.077, 0.364, 0.198, 0.249, 0.735, 0.586, 0.443, 0.882, 0.166]",15,20.3,3.21,0.0121,42c904fc-d926-4751-b76d-a1f5c5f6aa3c,42c904fc-d926-4751-b76d-a1f5c5f6aa3c.laz,https://potree.example.com/viewer/42c904fc-d926-4751-b76d-a1f5c5f6aa3c
MA-SH60-SEG-0450,2025-04-03,mobile,287.5,78,23,2.2436,139.6,243,"[0.257, 0.8, 0.958, 0.761, 0.439, 0.934, 0.495, 1.195, 0.85, 0.837, 0.595, 0.813, 0.709, 0.451, 0.917, 1.027, 0.108, 0.816, 1.188, 0.605, 0.349, 0.608, 0.072]",6.6,7.6,2.74,0.0251,1d682e11-755c-42e9-bb13-a9b4594ec7b4,1d682e11-755c-42e9-bb13-a9b4594ec7b4.laz,https://potree.example.com/viewer/1d682e11-755c-42e9-bb13-a9b4594ec7b4
MA-NH65-SEG-0451,2025-06-30,mobile,93.2,40,21,1.856,121.7,210,"[0.074, 0.05, 0.891, 0.691, 0.824, 0.204, 0.719, 0.958, 1.184, 0.248, 0.846, 0.905, 0.94, 0.972, 1.166, 1.004, 0.993, 0.329, 0.079, 0.515, 1.196]",3.6,4.3,1.97,0.0166,36c15a33-91d1-478b-ab52-214c01508750,36c15a33-91d1-478b-ab52-214c01508750.laz,https://potree.example.com/viewer/36c15a33-91d1-478b-ab52-214c01508750
MA-NH60-SEG-0452,2025-06-20,mobile,136.2,40,42,3.2372,143.2,241,"[0.837, 0.422, 0.388, 0.289, 0.121, 0.586, 0.116, 0.065, 0.906, 0.602, 0.608, 0.905, 1.031, 0.467, 0.751, 0.172, 0.821, 0.443, 0.591, 0.172, 0.508, 1.157, 0.163, 0.465, 1.047, 0.624, 1.05, 0.895, 0.085, 0.186, 0.181, 0.543, 1.013, 1.097, 0.829, 0.068, 0.446, 0.378, 0.115, 1.058, 0.718, 0.371]",6.8,6.9,2.69,0.0136,6f940a6c-42fc-49a0-87be-b1b5cb0898da,6f940a6c-42fc-49a0-87be-b1b5cb0898da.laz,https://potree.example.com/viewer/6f940a6c-42fc-49a0-87be-b1b5cb0898da
MA-NH60-SEG-0453,2025-07-27,phone,16.9,40,2,0.2762,180,213,"[0.862, 0.63]",2.6,2.7,2.09,0.0021,c31d36a6-2578-4b04-b0cf-6e221e972ed3,c31d36a6-2578-4b04-b0cf-6e221e972ed3.laz,https://potree.example.com/viewer/c31d36a6-2578-4b04-b0cf-6e221e972ed3
MA-NH60-SEG-0454,2025-06-16,mobile,280.4,63,5,0.5385,138.4,190,"[1.088, 1.148, 1.124, 0.6, 0.285]",3,3.8,1.44,0.0027,6dcf665f-b9ad-4baf-834c-6f21bbb13363,6dcf665f-b9ad-4baf-834c-6f21bbb13363.laz,https://potree.example.com/viewer/6dcf665f-b9ad-4baf-834c-6f21bbb13363
MA-NH65-SEG-0455,2026-01-11,mobile,188.4,40,19,1.2442,127.5,249,"[0.789, 0.198, 0.5, 0.417, 0.479, 1.154, 0.583, 0.689, 0.196, 1.055, 0.645, 0.716, 0.902, 0.083, 0.197, 0.055, 0.748, 0.852, 0.296]",6,9.7,2.2,0.011,afebe051-db34-4105-8fc1-8bc2eb6a595b,afebe051-db34-4105-8fc1-8bc2eb6a595b.laz,https://potree.example.com/viewer/afebe051-db34-4105-8fc1-8bc2eb6a595b
MA-SH50-SEG-0456,2026-01-11,mobile,271.7,67,39,3.2033,125.4,228,"[0.523, 1.015, 0.9, 0.983, 1.063, 0.484, 0.615, 1.17, 0.678, 1.126, 1.112, 0.321, 0.341, 0.134, 0.635, 1.055, 0.241, 0.953, 0.855, 0.318, 1.038, 0.515, 0.902, 0.08, 0.059, 0.886, 0.649, 0.233, 0.855, 0.431, 0.468, 1.115, 0.971, 0.539, 0.263, 0.463, 0.254, 1.13, 0.215]",10.8,18.8,3.36,0.012,82796d14-113e-4c64-81a3-ca39ff799a17,82796d14-113e-4c64-81a3-ca39ff799a17.laz,https://potree.example.com/viewer/82796d14-113e-4c64-81a3-ca39ff799a17
MA-NH160-SEG-0457,2025-10-22,drone,608.8,100,32,3.3302,156.8,249,"[0.16, 0.457, 0.6, 0.874, 0.761, 1.014, 0.658, 0.748, 1.061, 0.288, 0.534, 1.032, 0.91, 0.322, 0.972, 0.08, 0.195, 1.191, 1.141, 0.154, 0.587, 1.07, 0.743, 1.184, 0.565, 0.287, 0.854, 0.185, 0.289, 0.554, 0.775, 0.713]",16.7,24,3.56,0.011,c00264d6-d616-46e5-916a-95019e58b0b1,c00264d6-d616-46e5-916a-95019e58b0b1.laz,https://potree.example.com/viewer/c00264d6-d616-46e5-916a-95019e58b0b1
MA-SH60-SEG-0458,2025-09-02,mobile,220.3,57,13,1.1298,119.1,228,"[0.966, 0.301, 0.397, 1.143, 1.172, 0.351, 0.769, 0.78, 0.662, 0.293, 1.198, 0.74, 0.307]",3.6,5.5,1.27,0.0048,95064da5-b4d2-4a28-ae26-5bf46e5cb07d,95064da5-b4d2-4a28-ae26-5bf46e5cb07d.laz,https://potree.example.com/viewer/95064da5-b4d2-4a28-ae26-5bf46e5cb07d
MA-NH48-SEG-0459,2025-10-17,mobile,138.7,40,47,4.8916,147.8,239,"[0.341, 0.527, 0.634, 0.24, 0.764, 0.649, 0.868, 0.486, 0.053, 0.263, 1.012, 1.136, 0.541, 0.939, 0.579, 0.163, 0.854, 0.741, 1.101, 1.086, 0.756, 0.539, 1.111, 0.875, 0.787, 0.969, 0.302, 0.428, 0.147, 1.132, 0.655, 0.982, 1.127, 0.806, 0.343, 0.473, 0.973, 1.069, 0.888, 0.262, 0.241, 0.889, 0.406, 0.712, 0.844, 0.191, 1.168]",9.5,16.3,3.35,0.0396,523e2bef-a590-4e49-bc98-2c58949b69ec,523e2bef-a590-4e49-bc98-2c58949b69ec.laz,https://potree.example.com/viewer/523e2bef-a590-4e49-bc98-2c58949b69ec
MA-SH60-SEG-0460,2025-03-08,mobile,153.5,40,11,1.0643,147,242,"[0.89, 0.275, 0.052, 1.094, 0.859, 0.392, 0.72, 1.112, 0.134, 0.991, 0.323]",2.7,3.9,1.67,0.0046,c4890e1e-d6e1-48ae-b548-db7a78d1d317,c4890e1e-d6e1-48ae-b548-db7a78d1d317.laz,https://potree.example.com/viewer/c4890e1e-d6e1-48ae-b548-db7a78d1d317
