geojson_id,highway_ref,segment_number,condition,start_lat,start_lon,end_lat,end_lon,highway_type,oneway,lanes,maxspeed,road_id,name,segment_start_km,segment_end_km,jurisdiction,category,length_km,lane_count,surface_type,year_constructed,last_major_rehab_year,status,state,district,taluka,region_type,terrain_type,slope_category,monsoon_rainfall_category,landslide_prone,flood_prone,ghat_section_flag,tourism_route_flag,elevation_m,avg_daily_traffic,truck_percentage,peak_hour_traffic,traffic_weight,seasonal_variation
way/551386243,NH65,226,good,17.8121981,75.6360757,17.9027943,75.4304014,trunk,yes,2,N/A,MA-NH65-SEG-0226,NH65 Segment 226,60.4,77.1,NHAI,State,16.7,2,gravel,2000,2016.0,active,Maharashtra,Solapur,Alibag,coastal,plain,steep,low,False,False,True,False,577.4,12009,41.6,2287,1.0,"{""M1"": 1.02, ""M2"": 0.96, ""M3"": 1.05, ""M4"": 0.93, ""M5"": 0.88, ""M6"": 1.06, ""M7"": 0.99, ""M8"": 0.97, ""M9"": 1.18, ""M10"": 0.9, ""M11"": 0.85, ""M12"": 1.02}"
way/551386253,NH65,227,average,17.9029285,75.4304472,17.8636307,75.497561,trunk,yes,2,N/A,MA-NH65-SEG-0227,NH65 Segment 227,99.4,107.4,NHAI,State,8.0,6,concrete,2003,2014.0,active,Maharashtra,Kolhapur,Haveli,urban_corridor,steep,steep,high,True,False,True,True,446.5,19214,21.7,3029,1.5,"{""M1"": 1.21, ""M2"": 0.94, ""M3"": 1.19, ""M4"": 0.98, ""M5"": 1.03, ""M6"": 0.78, ""M7"": 1.17, ""M8"": 0.81, ""M9"": 0.87, ""M10"": 0.9, ""M11"": 1.04, ""M12"": 0.83}"
way/563046215,NH65,228,very_bad,17.8134522,76.2769011,17.8189887,76.2639372,trunk,yes,2,N/A,MA-NH65-SEG-0228,NH65 Segment 228,159.1,175.0,State PWD,National,15.9,4,earthen,2001,2008.0,active,Maharashtra,Sindhudurg,Mulshi,coastal,plain,moderate,high,False,False,False,True,783.9,12642,44.0,2031,1.0,"{""M1"": 1.01, ""M2"": 0.98, ""M3"": 1.2, ""M4"": 1.19, ""M5"": 1.22, ""M6"": 1.01, ""M7"": 0.93, ""M8"": 1.1, ""M9"": 0.9, ""M10"": 0.8, ""M11"": 0.92, ""M12"": 0.9}"
way/563046216,NH65,229,very_bad,17.8207554,76.257171,17.81724,76.2349382,trunk,no,2,N/A,MA-NH65-SEG-0229,NH65 Segment 229,78.5,86.1,Municipality,State,7.6,6,earthen,2017,,active,Maharashtra,Solapur,Trimbak,coastal,plain,flat,low,False,True,False,False,37.7,20213,30.0,990,2.0,"{""M1"": 1.1, ""M2"": 1.24, ""M3"": 1.2, ""M4"": 0.96, ""M5"": 1.13, ""M6"": 0.77, ""M7"": 1.09, ""M8"": 1.2, ""M9"": 1.05, ""M10"": 0.9, ""M11"": 1.07, ""M12"": 0.93}"
way/572790031,NH65,230,good,17.6928771,75.9171825,17.6928739,75.9139342,trunk,yes,N/A,N/A,MA-NH65-SEG-0230,NH65 Segment 230,22.7,41.2,State PWD,National,18.5,4,gravel,2019,2016.0,under_construction,Maharashtra,Pune,Kankavli,ghat,hilly,moderate,medium,True,False,False,True,606.8,13913,23.5,998,1.0,"{""M1"": 0.94, ""M2"": 1.17, ""M3"": 1.24, ""M4"": 1.13, ""M5"": 0.89, ""M6"": 0.88, ""M7"": 1.0, ""M8"": 0.89, ""M9"": 0.87, ""M10"": 0.98, ""M11"": 0.85, ""M12"": 0.82}"
way/572790032,NH65,231,very_bad,17.6928718,75.9136736,17.6928508,75.9101662,trunk,yes,N/A,N/A,MA-NH65-SEG-0231,NH65 Segment 231,193.3,213.2,State PWD,State,19.9,2,concrete,2006,2015.0,active,Maharashtra,Sindhudurg,Haveli,ghat,plain,steep,high,False,False,True,False,859.8,23187,15.8,410,2.0,"{""M1"": 1.25, ""M2"": 1.23, ""M3"": 0.92, ""M4"": 0.83, ""M5"": 0.78, ""M6"": 1.04, ""M7"": 0.75, ""M8"": 0.77, ""M9"": 1.07, ""M10"": 1.11, ""M11"": 1.23, ""M12"": 0.89}"
way/572790037,NH65,232,average,17.6929816,75.9101611,17.6930081,75.9136651,trunk,yes,N/A,N/A,MA-NH65-SEG-0232,NH65 Segment 232,16.8,38.8,NHAI,State,22.0,6,gravel,2000,2022.0,active,Maharashtra,Sindhudurg,Karad,plateau,steep,steep,medium,True,False,True,False,191.6,17313,24.8,2945,0.5,"{""M1"": 0.82, ""M2"": 1.11, ""M3"": 1.22, ""M4"": 1.0, ""M5"": 0.77, ""M6"": 0.82, ""M7"": 1.18, ""M8"": 0.96, ""M9"": 1.08, ""M10"": 0.86, ""M11"": 1.04, ""M12"": 1.14}"
way/574576878,NH65,233,average,18.0486988,75.1308974,18.0597627,75.1123922,trunk,yes,N/A,N/A,MA-NH65-SEG-0233,NH65 Segment 233,162.4,175.8,Municipality,Inter-State,13.4,4,earthen,1998,2021.0,active,Maharashtra,Pune,Kamptee,plateau,plain,moderate,high,False,False,True,False,778.9,14364,42.0,1579,2.0,"{""M1"": 1.08, ""M2"": 1.13, ""M3"": 1.21, ""M4"": 0.77, ""M5"": 0.99, ""M6"": 0.87, ""M7"": 1.07, ""M8"": 1.09, ""M9"": 1.06, ""M10"": 1.11, ""M11"": 1.2, ""M12"": 0.79}"
way/574576879,NH65,234,average,18.0598452,75.1124753,18.0487736,75.130943,trunk,yes,N/A,N/A,MA-NH65-SEG-0234,NH65 Segment 234,193.0,217.4,State PWD,Inter-State,24.4,4,bitumen,2006,,active,Maharashtra,Pune,Kamptee,ghat,plain,steep,medium,False,False,False,False,816.8,15870,42.1,1651,1.0,"{""M1"": 0.91, ""M2"": 0.76, ""M3"": 0.98, ""M4"": 1.08, ""M5"": 1.03, ""M6"": 0.87, ""M7"": 0.81, ""M8"": 0.89, ""M9"": 0.82, ""M10"": 0.91, ""M11"": 0.75, ""M12"": 1.02}"
way/574577496,NH65,235,average,18.046067,75.1389061,18.0486988,75.1308974,trunk,yes,N/A,N/A,MA-NH65-SEG-0235,NH65 Segment 235,168.5,180.3,PMGSY,National,11.8,2,gravel,2018,,under_construction,Maharashtra,Nagpur,Sakri,coastal,steep,steep,high,False,False,True,False,469.7,4952,13.1,2935,2.0,"{""M1"": 1.03, ""M2"": 1.08, ""M3"": 1.1, ""M4"": 0.96, ""M5"": 0.84, ""M6"": 0.99, ""M7"": 1.12, ""M8"": 1.12, ""M9"": 1.2, ""M10"": 1.14, ""M11"": 0.76, ""M12"": 0.91}"
way/574577498,NH65,236,average,18.0487736,75.130943,18.0461865,75.1388984,trunk,yes,N/A,N/A,MA-NH65-SEG-0236,NH65 Segment 236,194.4,219.2,PMGSY,Inter-State,24.8,4,concrete,2003,2013.0,active,Maharashtra,Satara,Barshi,plain,plain,steep,high,False,False,False,False,940.8,13307,14.3,1544,0.5,"{""M1"": 1.11, ""M2"": 1.07, ""M3"": 1.21, ""M4"": 0.92, ""M5"": 0.93, ""M6"": 1.1, ""M7"": 1.03, ""M8"": 1.03, ""M9"": 1.17, ""M10"": 1.16, ""M11"": 0.93, ""M12"": 1.17}"
way/574580023,NH65,237,good,18.0395311,75.1899146,18.046067,75.1389061,trunk,yes,N/A,N/A,MA-NH65-SEG-0237,NH65 Segment 237,155.3,177.8,State PWD,Inter-State,22.5,4,earthen,2005,2010.0,active,Maharashtra,Sindhudurg,Dhule,coastal,plain,steep,high,False,True,False,False,606.5,19854,23.0,2001,1.0,"{""M1"": 0.77, ""M2"": 1.16, ""M3"": 1.22, ""M4"": 0.88, ""M5"": 1.08, ""M6"": 1.01, ""M7"": 0.84, ""M8"": 0.99, ""M9"": 1.23, ""M10"": 1.17, ""M11"": 1.1, ""M12"": 0.97}"
way/574580024,NH65,238,very_bad,18.0175535,75.2158774,18.0357167,75.2040617,trunk,yes,N/A,N/A,MA-NH65-SEG-0238,NH65 Segment 238,137.0,159.6,NHAI,National,22.6,6,earthen,2005,2022.0,active,Maharashtra,Raigad,Sawantwadi,urban_corridor,hilly,steep,high,False,False,False,False,226.5,16597,40.7,161,1.0,"{""M1"": 0.88, ""M2"": 0.8, ""M3"": 0.89, ""M4"": 0.95, ""M5"": 1.04, ""M6"": 0.95, ""M7"": 1.02, ""M8"": 0.97, ""M9"": 1.16, ""M10"": 1.06, ""M11"": 0.76, ""M12"": 0.9}"
way/574580025,NH65,239,good,18.0358336,75.2041476,18.0176499,75.2159281,trunk,yes,N/A,N/A,MA-NH65-SEG-0239,NH65 Segment 239,127.2,146.9,PMGSY,State,19.7,2,bitumen,2020,2018.0,active,Maharashtra,Pune,Mulshi,plateau,plain,flat,low,False,False,True,True,1073.3,24160,11.2,2576,1.0,"{""M1"": 1.1, ""M2"": 1.08, ""M3"": 1.06, ""M4"": 0.99, ""M5"": 1.19, ""M6"": 0.99, ""M7"": 0.83, ""M8"": 0.81, ""M9"": 0.94, ""M10"": 0.89, ""M11"": 1.2, ""M12"": 0.79}"
way/574580026,NH65,240,average,18.0461865,75.1388984,18.0396398,75.1899442,trunk,yes,N/A,N/A,MA-NH65-SEG-0240,NH65 Segment 240,31.0,47.5,NHAI,National,16.5,6,bitumen,2011,,active,Maharashtra,Pune,Umred,ghat,steep,steep,medium,True,False,True,False,52.1,6595,38.5,840,1.0,"{""M1"": 1.22, ""M2"": 1.03, ""M3"": 1.18, ""M4"": 1.08, ""M5"": 0.76, ""M6"": 0.9, ""M7"": 1.21, ""M8"": 1.13, ""M9"": 0.77, ""M10"": 1.25, ""M11"": 1.0, ""M12"": 1.13}"
way/574584602,NH65,241,very_bad,17.9593572,75.3283223,17.9675811,75.3184745,trunk,yes,N/A,N/A,MA-NH65-SEG-0241,NH65 Segment 241,178.9,200.2,PMGSY,Urban,21.3,4,concrete,2007,2011.0,under_construction,Maharashtra,Nashik,Barshi,ghat,plain,flat,low,False,False,False,True,308.4,2564,40.0,1059,1.0,"{""M1"": 1.03, ""M2"": 1.09, ""M3"": 0.81, ""M4"": 0.84, ""M5"": 1.16, ""M6"": 0.76, ""M7"": 0.9, ""M8"": 0.94, ""M9"": 1.11, ""M10"": 0.86, ""M11"": 1.01, ""M12"": 1.01}"
way/574584605,NH65,242,very_bad,17.9595212,75.3282952,17.9423869,75.3516398,trunk,yes,N/A,N/A,MA-NH65-SEG-0242,NH65 Segment 242,39.2,47.2,NHAI,National,8.0,6,gravel,2018,2008.0,active,Maharashtra,Raigad,Panhala,plain,hilly,moderate,low,False,False,False,True,142.4,12499,42.7,1318,0.5,"{""M1"": 1.16, ""M2"": 0.99, ""M3"": 0.81, ""M4"": 1.09, ""M5"": 1.0, ""M6"": 0.8, ""M7"": 1.14, ""M8"": 0.94, ""M9"": 0.9, ""M10"": 1.2, ""M11"": 1.02, ""M12"": 1.15}"
way/574584607,NH65,243,good,17.9675811,75.3184745,17.9721686,75.3132127,trunk,yes,N/A,N/A,MA-NH65-SEG-0243,NH65 Segment 243,77.5,90.4,NHAI,Urban,12.9,4,concrete,1998,2008.0,active,Maharashtra,Solapur,Karad,ghat,plain,moderate,high,False,False,False,True,1075.5,4476,38.0,1985,2.0,"{""M1"": 0.88, ""M2"": 1.0, ""M3"": 0.81, ""M4"": 0.86, ""M5"": 1.16, ""M6"": 1.07, ""M7"": 0.78, ""M8"": 1.09, ""M9"": 0.84, ""M10"": 0.86, ""M11"": 1.01, ""M12"": 0.83}"
way/574584609,NH65,244,good,17.9722503,75.3132936,17.9676642,75.3185467,trunk,yes,N/A,N/A,MA-NH65-SEG-0244,NH65 Segment 244,144.6,168.7,NHAI,State,24.1,4,concrete,2008,,active,Maharashtra,Solapur,Mahabaleshwar,ghat,hilly,moderate,medium,False,False,False,False,13.0,24688,16.9,2708,1.5,"{""M1"": 1.02, ""M2"": 0.94, ""M3"": 1.05, ""M4"": 0.86, ""M5"": 0.81, ""M6"": 1.18, ""M7"": 1.19, ""M8"": 0.87, ""M9"": 1.11, ""M10"": 1.02, ""M11"": 0.83, ""M12"": 1.04}"
way/574584611,NH65,245,average,17.9721686,75.3132127,18.0088902,75.2376947,trunk,yes,N/A,N/A,MA-NH65-SEG-0245,NH65 Segment 245,61.7,68.3,NHAI,Inter-State,6.6,6,gravel,2015,2010.0,active,Maharashtra,Pune,Dhule,urban_corridor,steep,steep,high,False,False,True,True,488.5,5275,39.9,1678,1.0,"{""M1"": 1.22, ""M2"": 0.99, ""M3"": 0.9, ""M4"": 0.82, ""M5"": 1.16, ""M6"": 0.98, ""M7"": 1.2, ""M8"": 1.02, ""M9"": 0.85, ""M10"": 1.09, ""M11"": 0.85, ""M12"": 1.13}"
way/574584617,NH65,246,good,18.0114524,75.2348761,17.9722503,75.3132936,trunk,yes,N/A,N/A,MA-NH65-SEG-0246,NH65 Segment 246,100.6,117.4,Municipality,National,16.8,2,earthen,2013,,active,Maharashtra,Raigad,Sawantwadi,ghat,hilly,flat,high,False,False,False,True,766.2,23411,18.5,3015,0.5,"{""M1"": 1.05, ""M2"": 1.16, ""M3"": 0.78, ""M4"": 0.9, ""M5"": 1.17, ""M6"": 0.95, ""M7"": 0.78, ""M8"": 0.87, ""M9"": 1.24, ""M10"": 1.03, ""M11"": 1.09, ""M12"": 1.12}"
way/574585875,NH65,247,good,17.9676642,75.3185467,17.9595212,75.3282952,trunk,yes,N/A,N/A,MA-NH65-SEG-0247,NH65 Segment 247,134.0,147.1,State PWD,State,13.1,2,gravel,2011,2010.0,active,Maharashtra,Nagpur,Bhor,ghat,hilly,flat,high,False,False,True,True,812.4,7738,14.6,172,1.5,"{""M1"": 1.09, ""M2"": 1.11, ""M3"": 1.2, ""M4"": 1.03, ""M5"": 1.12, ""M6"": 1.03, ""M7"": 0.95, ""M8"": 0.94, ""M9"": 1.04, ""M10"": 1.04, ""M11"": 0.85, ""M12"": 1.22}"
way/574585877,NH65,248,average,17.9422754,75.3515972,17.9593572,75.3283223,trunk,yes,N/A,N/A,MA-NH65-SEG-0248,NH65 Segment 248,131.5,150.3,PMGSY,Inter-State,18.8,6,earthen,2005,,active,Maharashtra,Nashik,Dhule,plateau,hilly,steep,high,False,False,True,False,206.5,18915,30.0,1641,0.5,"{""M1"": 1.09, ""M2"": 1.17, ""M3"": 0.89, ""M4"": 1.0, ""M5"": 1.02, ""M6"": 0.89, ""M7"": 1.18, ""M8"": 1.24, ""M9"": 1.07, ""M10"": 0.86, ""M11"": 0.96, ""M12"": 0.82}"
way/574587253,NH65,249,very_bad,17.9142565,75.4047818,17.9234936,75.3801458,trunk,yes,N/A,N/A,MA-NH65-SEG-0249,NH65 Segment 249,5.2,12.3,State PWD,Urban,7.1,4,gravel,2000,2015.0,active,Maharashtra,Satara,Hingna,coastal,steep,steep,high,False,False,True,False,50.5,14922,35.1,1772,1.5,"{""M1"": 1.02, ""M2"": 1.15, ""M3"": 1.0, ""M4"": 0.82, ""M5"": 0.76, ""M6"": 0.95, ""M7"": 1.22, ""M8"": 0.99, ""M9"": 0.96, ""M10"": 0.89, ""M11"": 1.06, ""M12"": 1.05}"
way/574587254,NH65,250,good,17.9236011,75.3801544,17.914379,75.4048462,trunk,yes,N/A,N/A,MA-NH65-SEG-0250,NH65 Segment 250,72.6,86.9,Municipality,Inter-State,14.3,2,bitumen,2013,2020.0,active,Maharashtra,Nagpur,Igatpuri,coastal,hilly,flat,low,True,False,False,False,483.1,3242,31.9,1741,0.5,"{""M1"": 0.85, ""M2"": 1.09, ""M3"": 0.95, ""M4"": 0.96, ""M5"": 0.97, ""M6"": 1.01, ""M7"": 1.14, ""M8"": 0.9, ""M9"": 0.97, ""M10"": 0.92, ""M11"": 1.08, ""M12"": 0.86}"
way/574587722,NH65,251,good,17.9027943,75.4304014,17.908674,75.4188962,trunk,yes,N/A,N/A,MA-NH65-SEG-0251,NH65 Segment 251,7.5,29.0,Municipality,Urban,21.5,6,concrete,2009,2020.0,active,Maharashtra,Pune,Patan,urban_corridor,plain,steep,low,False,False,False,True,291.6,9229,44.8,1918,0.5,"{""M1"": 1.08, ""M2"": 1.25, ""M3"": 1.16, ""M4"": 1.13, ""M5"": 1.06, ""M6"": 0.96, ""M7"": 0.87, ""M8"": 1.24, ""M9"": 1.16, ""M10"": 0.84, ""M11"": 1.06, ""M12"": 0.81}"
way/574587723,NH65,252,very_bad,17.9088013,75.4188775,17.9029285,75.4304472,trunk,yes,N/A,N/A,MA-NH65-SEG-0252,NH65 Segment 252,44.8,66.1,NHAI,Urban,21.3,4,earthen,2020,2009.0,active,Maharashtra,Satara,Panhala,ghat,steep,steep,low,True,False,True,True,536.1,10978,14.7,2753,2.0,"{""M1"": 1.25, ""M2"": 0.95, ""M3"": 1.06, ""M4"": 1.17, ""M5"": 1.18, ""M6"": 1.11, ""M7"": 1.22, ""M8"": 1.07, ""M9"": 1.02, ""M10"": 1.15, ""M11"": 0.78, ""M12"": 1.19}"
way/574612867,NH65,253,very_bad,17.9140218,75.4054094,17.9142565,75.4047818,trunk,yes,N/A,N/A,MA-NH65-SEG-0253,NH65 Segment 253,180.2,188.8,NHAI,National,8.6,4,earthen,2012,,under_construction,Maharashtra,Kolhapur,Mahad,coastal,steep,steep,low,False,False,True,False,820.3,2434,12.2,769,1.5,"{""M1"": 0.78, ""M2"": 0.97, ""M3"": 0.92, ""M4"": 1.25, ""M5"": 1.16, ""M6"": 1.03, ""M7"": 0.96, ""M8"": 0.97, ""M9"": 1.13, ""M10"": 0.88, ""M11"": 0.86, ""M12"": 0.89}"
way/574612868,NH65,254,good,17.914379,75.4048462,17.9141213,75.405453,trunk,yes,N/A,N/A,MA-NH65-SEG-0254,NH65 Segment 254,184.9,201.0,NHAI,State,16.1,4,gravel,2003,2022.0,active,Maharashtra,Raigad,Kamptee,ghat,hilly,moderate,medium,True,False,True,True,233.5,9276,33.3,345,0.5,"{""M1"": 0.91, ""M2"": 0.87, ""M3"": 0.88, ""M4"": 0.78, ""M5"": 1.18, ""M6"": 1.14, ""M7"": 1.23, ""M8"": 0.84, ""M9"": 0.77, ""M10"": 0.86, ""M11"": 0.82, ""M12"": 0.96}"
way/574612869,NH65,255,good,17.9141213,75.405453,17.9088013,75.4188775,trunk,yes,N/A,N/A,MA-NH65-SEG-0255,NH65 Segment 255,161.9,170.3,NHAI,Urban,8.4,2,concrete,2020,,active,Maharashtra,Sindhudurg,Kankavli,urban_corridor,hilly,steep,high,False,False,True,True,477.4,25184,31.3,220,1.5,"{""M1"": 0.77, ""M2"": 1.17, ""M3"": 0.82, ""M4"": 0.8, ""M5"": 1.23, ""M6"": 1.12, ""M7"": 0.95, ""M8"": 0.76, ""M9"": 0.88, ""M10"": 1.18, ""M11"": 1.09, ""M12"": 1.0}"
way/574612870,NH65,256,average,17.908674,75.4188962,17.9140218,75.4054094,trunk,yes,N/A,N/A,MA-NH65-SEG-0256,NH65 Segment 256,9.5,33.9,NHAI,National,24.4,2,bitumen,2003,,active,Maharashtra,Nagpur,Karveer,plain,plain,flat,low,False,True,False,False,1081.6,13284,24.6,944,1.0,"{""M1"": 1.25, ""M2"": 0.82, ""M3"": 1.03, ""M4"": 1.16, ""M5"": 1.06, ""M6"": 0.83, ""M7"": 1.12, ""M8"": 0.92, ""M9"": 1.04, ""M10"": 0.84, ""M11"": 1.2, ""M12"": 0.89}"
way/574612895,NH65,257,very_bad,18.0600554,75.1122293,18.0598452,75.1124753,trunk,yes,N/A,N/A,MA-NH65-SEG-0257,NH65 Segment 257,2.0,22.8,NHAI,Urban,20.8,2,bitumen,2008,2016.0,active,Maharashtra,Sindhudurg,Kamptee,ghat,hilly,flat,high,True,False,True,False,217.3,3059,42.9,3273,0.5,"{""M1"": 0.88, ""M2"": 0.87, ""M3"": 1.13, ""M4"": 1.19, ""M5"": 0.84, ""M6"": 0.97, ""M7"": 0.77, ""M8"": 1.07, ""M9"": 0.91, ""M10"": 1.14, ""M11"": 1.14, ""M12"": 0.92}"
way/574612896,NH65,258,very_bad,18.0682283,75.1059146,18.0600554,75.1122293,trunk,yes,N/A,N/A,MA-NH65-SEG-0258,NH65 Segment 258,133.7,143.0,State PWD,National,9.3,4,concrete,2021,,active,Maharashtra,Nashik,Barshi,plain,steep,steep,medium,False,False,True,True,940.8,28656,31.4,1321,0.5,"{""M1"": 0.9, ""M2"": 0.82, ""M3"": 0.76, ""M4"": 0.93, ""M5"": 0.82, ""M6"": 0.82, ""M7"": 1.25, ""M8"": 0.93, ""M9"": 0.96, ""M10"": 1.0, ""M11"": 1.01, ""M12"": 1.14}"
way/574612897,NH65,259,good,18.0597627,75.1123922,18.060007,75.1121381,trunk,yes,N/A,N/A,MA-NH65-SEG-0259,NH65 Segment 259,162.2,185.2,PMGSY,State,23.0,2,earthen,2002,,active,Maharashtra,Nagpur,Mahabaleshwar,urban_corridor,steep,steep,high,True,False,True,False,259.7,2395,39.5,580,0.5,"{""M1"": 1.18, ""M2"": 1.13, ""M3"": 1.03, ""M4"": 1.03, ""M5"": 0.96, ""M6"": 0.93, ""M7"": 0.83, ""M8"": 1.12, ""M9"": 1.19, ""M10"": 1.17, ""M11"": 0.99, ""M12"": 1.11}"
way/574612898,NH65,260,very_bad,18.060007,75.1121381,18.0681454,75.1058382,trunk,yes,N/A,N/A,MA-NH65-SEG-0260,NH65 Segment 260,9.9,26.2,Municipality,Inter-State,16.3,2,earthen,2003,2020.0,active,Maharashtra,Kolhapur,Sawantwadi,plain,hilly,flat,low,False,False,False,True,264.7,17811,11.8,2090,0.5,"{""M1"": 1.21, ""M2"": 0.85, ""M3"": 1.23, ""M4"": 1.17, ""M5"": 1.01, ""M6"": 1.01, ""M7"": 0.92, ""M8"": 1.2, ""M9"": 0.8, ""M10"": 1.0, ""M11"": 1.17, ""M12"": 0.96}"
way/574696027,NH65,261,average,17.8259784,75.6144324,17.8196599,75.6250265,trunk,yes,2,N/A,MA-NH65-SEG-0261,NH65 Segment 261,132.5,140.7,NHAI,Urban,8.2,2,concrete,2003,2020.0,active,Maharashtra,Pune,Hingna,plain,plain,flat,low,False,False,False,True,29.0,22157,10.9,568,1.5,"{""M1"": 0.85, ""M2"": 0.82, ""M3"": 1.01, ""M4"": 0.98, ""M5"": 1.1, ""M6"": 1.22, ""M7"": 1.21, ""M8"": 0.91, ""M9"": 0.88, ""M10"": 1.06, ""M11"": 0.86, ""M12"": 0.88}"
way/574698770,NH65,262,good,17.687129,75.8956642,17.6858753,75.8936766,trunk,yes,N/A,N/A,MA-NH65-SEG-0262,NH65 Segment 262,156.3,163.3,Municipality,Inter-State,7.0,4,earthen,1999,2019.0,active,Maharashtra,Pune,Sinnar,urban_corridor,steep,steep,medium,False,False,True,True,144.5,20028,36.6,635,1.0,"{""M1"": 0.78, ""M2"": 0.97, ""M3"": 0.76, ""M4"": 0.97, ""M5"": 1.07, ""M6"": 0.88, ""M7"": 0.87, ""M8"": 0.83, ""M9"": 0.8, ""M10"": 1.23, ""M11"": 1.21, ""M12"": 0.86}"
way/574699375,NH65,263,average,17.7934221,75.6799533,17.79356,75.6794824,trunk,yes,2,N/A,MA-NH65-SEG-0263,NH65 Segment 263,190.5,209.2,Municipality,National,18.7,4,gravel,2018,2023.0,active,Maharashtra,Sindhudurg,Karad,coastal,hilly,steep,high,True,False,False,False,223.2,5778,38.3,946,2.0,"{""M1"": 0.97, ""M2"": 1.19, ""M3"": 1.03, ""M4"": 1.19, ""M5"": 0.75, ""M6"": 0.86, ""M7"": 1.04, ""M8"": 1.08, ""M9"": 1.07, ""M10"": 1.03, ""M11"": 1.11, ""M12"": 1.08}"
way/574699376,NH65,264,good,17.7849284,75.7083357,17.7934221,75.6799533,trunk,yes,2,N/A,MA-NH65-SEG-0264,NH65 Segment 264,52.1,69.8,PMGSY,State,17.7,2,gravel,2019,,active,Maharashtra,Nagpur,Bhor,coastal,plain,moderate,medium,False,False,False,False,884.3,6562,25.1,1858,0.5,"{""M1"": 1.09, ""M2"": 0.85, ""M3"": 1.13, ""M4"": 0.91, ""M5"": 0.86, ""M6"": 1.05, ""M7"": 1.19, ""M8"": 0.88, ""M9"": 1.21, ""M10"": 0.76, ""M11"": 1.11, ""M12"": 0.88}"
way/574699377,NH65,265,good,17.7847802,75.7105258,17.7849284,75.7083357,trunk,yes,2,N/A,MA-NH65-SEG-0265,NH65 Segment 265,111.6,132.2,Municipality,State,20.6,4,bitumen,2007,,active,Maharashtra,Raigad,Pandharpur,coastal,plain,flat,low,False,False,False,False,424.0,13624,45.0,1449,0.5,"{""M1"": 1.07, ""M2"": 1.23, ""M3"": 1.05, ""M4"": 1.17, ""M5"": 1.24, ""M6"": 1.03, ""M7"": 1.09, ""M8"": 0.83, ""M9"": 0.96, ""M10"": 1.22, ""M11"": 0.86, ""M12"": 0.85}"
way/574699378,NH65,266,good,17.7775453,75.7275548,17.7847802,75.7105258,trunk,yes,2,N/A,MA-NH65-SEG-0266,NH65 Segment 266,140.7,161.4,NHAI,National,20.7,4,gravel,2005,2010.0,under_construction,Maharashtra,Raigad,Mahabaleshwar,urban_corridor,hilly,moderate,medium,True,False,True,True,773.5,11889,16.6,2238,2.0,"{""M1"": 1.11, ""M2"": 0.79, ""M3"": 0.93, ""M4"": 0.81, ""M5"": 0.9, ""M6"": 1.0, ""M7"": 1.08, ""M8"": 1.24, ""M9"": 0.79, ""M10"": 0.88, ""M11"": 1.13, ""M12"": 1.22}"
way/574699379,NH65,267,very_bad,17.7500241,75.788068,17.7501294,75.7878391,trunk,yes,N/A,N/A,MA-NH65-SEG-0267,NH65 Segment 267,78.5,99.9,Municipality,Inter-State,21.4,4,bitumen,2016,2018.0,active,Maharashtra,Nashik,Hingna,plain,plain,moderate,high,False,True,False,False,412.8,17684,13.4,1439,2.0,"{""M1"": 0.8, ""M2"": 0.96, ""M3"": 1.02, ""M4"": 1.16, ""M5"": 0.99, ""M6"": 1.08, ""M7"": 1.2, ""M8"": 0.93, ""M9"": 1.07, ""M10"": 1.02, ""M11"": 1.22, ""M12"": 0.81}"
way/574699380,NH65,268,very_bad,17.7501294,75.7878391,17.7775453,75.7275548,trunk,yes,N/A,N/A,MA-NH65-SEG-0268,NH65 Segment 268,93.0,117.5,PMGSY,State,24.5,2,gravel,2005,2023.0,active,Maharashtra,Raigad,Barshi,plateau,hilly,steep,medium,False,False,False,False,510.2,26237,12.2,2475,1.5,"{""M1"": 0.79, ""M2"": 1.13, ""M3"": 0.9, ""M4"": 0.82, ""M5"": 1.24, ""M6"": 1.1, ""M7"": 0.79, ""M8"": 0.78, ""M9"": 0.96, ""M10"": 0.94, ""M11"": 0.97, ""M12"": 1.22}"
way/577471726,NH65,269,average,18.2848584,74.7552936,18.2842089,74.7554062,trunk,yes,2,N/A,MA-NH65-SEG-0269,NH65 Segment 269,129.8,149.1,NHAI,Inter-State,19.3,4,concrete,2016,2013.0,active,Maharashtra,Sindhudurg,Igatpuri,coastal,hilly,moderate,medium,False,False,False,False,203.4,3422,28.5,782,1.0,"{""M1"": 0.88, ""M2"": 0.99, ""M3"": 0.91, ""M4"": 0.78, ""M5"": 0.77, ""M6"": 0.94, ""M7"": 1.07, ""M8"": 0.92, ""M9"": 1.2, ""M10"": 1.09, ""M11"": 1.2, ""M12"": 0.88}"
way/577471727,NH65,270,average,18.2913483,74.754188,18.2848584,74.7552936,trunk,yes,2,N/A,MA-NH65-SEG-0270,NH65 Segment 270,0.8,22.4,NHAI,Inter-State,21.6,6,earthen,2010,2023.0,active,Maharashtra,Kolhapur,Kankavli,urban_corridor,steep,steep,low,True,False,True,False,694.9,6148,41.7,1822,0.5,"{""M1"": 1.21, ""M2"": 1.12, ""M3"": 1.18, ""M4"": 0.78, ""M5"": 0.89, ""M6"": 0.95, ""M7"": 1.09, ""M8"": 0.96, ""M9"": 0.95, ""M10"": 0.88, ""M11"": 1.16, ""M12"": 0.89}"
